기준년월,행정구,시간대,평균이용금액(만원),평균이용건수
202302,해운대구,16시,84167.1213,16472
202302,해운대구,17시,76676.7764,16045
202302,해운대구,18시,72453.8068,15979
202302,해운대구,19시,66390.2418,13787
202302,해운대구,20시,47250.1383,10781
202302,해운대구,21시,28364.6531,8077
202302,해운대구,22시,16588.1099,5597
202302,해운대구,23시,10032.0692,3516
202303,강서구,00시,4160.4655,667
202303,강서구,01시,2536.7301,394
202303,강서구,02시,1677.0958,280
202303,강서구,03시,1715.5776,245
202303,강서구,04시,2048.316,258
202303,강서구,05시,3689.9949,605
202303,강서구,06시,8001.797,1835
202303,강서구,07시,11221.6489,2902
202303,강서구,08시,14874.7278,3338
202303,강서구,09시,22892.5637,4108
202303,강서구,10시,30666.4563,4741
202303,강서구,11시,36706.4709,6492
202303,강서구,12시,37450.1285,9298
202303,강서구,13시,40169.221,7089
202303,강서구,14시,40737.3549,6531
202303,강서구,15시,39661.1744,6345
202303,강서구,16시,38358.2441,6747
202303,강서구,17시,33509.0095,7243
202303,강서구,18시,32172.3714,7193
202303,강서구,19시,28969.2441,6139
202303,강서구,20시,25124.3228,4794
202303,강서구,21시,17012.8659,3113
202303,강서구,22시,10498.4649,1813
202303,강서구,23시,6228.9944,1061
202303,금정구,00시,3221.7162,1251
202303,금정구,01시,2016.3506,744
202303,금정구,02시,1274.6149,495
202303,금정구,03시,780.9556,325
202303,금정구,04시,525.9694,286
202303,금정구,05시,1066.7644,477
202303,금정구,06시,2065.8182,914
202303,금정구,07시,3731.7296,1541
202303,금정구,08시,5853.5959,2968
202303,금정구,09시,13042.8967,4668
202303,금정구,10시,22081.3513,6182
202303,금정구,11시,27874.419,8186
202303,금정구,12시,34139.9356,11586
202303,금정구,13시,31102.2436,9445
202303,금정구,14시,34853.5194,8863
202303,금정구,15시,30052.0243,8846
202303,금정구,16시,31948.4553,9289
202303,금정구,17시,32439.7859,9737
202303,금정구,18시,30463.4064,10022
202303,금정구,19시,27411.466,8290
202303,금정구,20시,20739.5099,6457
202303,금정구,21시,13408.2487,4766
202303,금정구,22시,8235.4366,3259
202303,금정구,23시,4981.5473,2041
202303,기장군,00시,1776.1699,574
202303,기장군,01시,976.3296,320
202303,기장군,02시,558.2523,210
202303,기장군,03시,353.71,137
202303,기장군,04시,437.2815,136
202303,기장군,05시,814.4465,317
202303,기장군,06시,2290.1543,794
202303,기장군,07시,3513.7935,1413
202303,기장군,08시,4858.747,2060
202303,기장군,09시,10439.3171,3268
202303,기장군,10시,16953.8318,4463
202303,기장군,11시,31178.6302,6615
202303,기장군,12시,44594.9062,9491
202303,기장군,13시,48227.4837,9029
202303,기장군,14시,46983.8231,8863
202303,기장군,15시,44173.3873,8517
202303,기장군,16시,43040.2068,8295
202303,기장군,17시,40710.9077,8128
202303,기장군,18시,38526.5142,7655
202303,기장군,19시,30909.8627,6222
202303,기장군,20시,21600.6041,4530
202303,기장군,21시,9746.608,2833
202303,기장군,22시,5127.3046,1698
202303,기장군,23시,3019.2105,992
202303,남구,00시,4183.2902,1495
202303,남구,01시,2688.1454,957
202303,남구,02시,1772.8782,649
202303,남구,03시,1405.1736,470
202303,남구,04시,1391.6646,420
202303,남구,05시,1994.5694,618
202303,남구,06시,3181.5657,971
202303,남구,07시,4019.1702,1637
202303,남구,08시,6543.0015,3277
202303,남구,09시,13757.8321,4918
202303,남구,10시,23838.8402,6429
202303,남구,11시,30397.5202,8856
202303,남구,12시,33962.0563,12095
202303,남구,13시,28503.1044,9522
202303,남구,14시,31532.9237,9222
202303,남구,15시,32499.1093,9620
202303,남구,16시,33615.4047,9970
202303,남구,17시,33695.377,10228
202303,남구,18시,31222.6121,10251
202303,남구,19시,28738.3814,8798
202303,남구,20시,23767.8609,6959
202303,남구,21시,16501.4308,5356
202303,남구,22시,10090.1474,3695
202303,남구,23시,6094.9311,2386
202303,동구,00시,2037.1953,626
202303,동구,01시,1791.7996,448
202303,동구,02시,1027.1208,308
202303,동구,03시,854.5495,215
202303,동구,04시,718.9727,229
202303,동구,05시,795.7356,395
202303,동구,06시,1621.2541,690
202303,동구,07시,2427.0147,1165
202303,동구,08시,4096.4667,2202
202303,동구,09시,9758.3165,2877
202303,동구,10시,16016.1567,3282
202303,동구,11시,18266.5062,5006
202303,동구,12시,20654.7422,6705
202303,동구,13시,15662.5449,4781
202303,동구,14시,15258.0364,4324
202303,동구,15시,15119.733,4228
202303,동구,16시,14760.6319,4301
202303,동구,17시,13440.2049,4136
202303,동구,18시,12972.9363,4429
202303,동구,19시,12085.4976,3837
202303,동구,20시,9092.1272,2921
202303,동구,21시,6375.8814,2175
202303,동구,22시,4155.6481,1442
202303,동구,23시,2882.8608,934
202303,동래구,00시,5134.3713,1555
202303,동래구,01시,3638.1704,1015
202303,동래구,02시,2411.8807,686
202303,동래구,03시,1582.933,458
202303,동래구,04시,1123.4332,405
202303,동래구,05시,1762.2654,759
202303,동래구,06시,2656.0799,1170
202303,동래구,07시,3622.9179,1631
202303,동래구,08시,8883.533,3188
202303,동래구,09시,21544.8987,5607
202303,동래구,10시,36209.5012,7434
202303,동래구,11시,41751.7464,9243
202303,동래구,12시,44439.4961,11651
202303,동래구,13시,38269.0981,10077
202303,동래구,14시,43217.0994,10201
202303,동래구,15시,42119.455,10595
202303,동래구,16시,40958.0882,10895
202303,동래구,17시,38556.3706,11196
202303,동래구,18시,40220.8897,11439
202303,동래구,19시,36550.1469,9807
202303,동래구,20시,30241.6333,7944
202303,동래구,21시,20929.5746,6105
202303,동래구,22시,13435.3725,4140
202303,동래구,23시,8671.4987,2574
202303,부산진구,00시,10197.2836,3225
202303,부산진구,01시,6983.3143,2254
202303,부산진구,02시,4973.7389,1604
202303,부산진구,03시,3174.4625,1163
202303,부산진구,04시,2312.8841,948
202303,부산진구,05시,2914.4451,1347
202303,부산진구,06시,3290.566,1769
202303,부산진구,07시,5025.1666,2546
202303,부산진구,08시,11680.4637,5392
202303,부산진구,09시,29987.7629,8711
202303,부산진구,10시,54299.1103,11354
202303,부산진구,11시,71504.4365,15500
202303,부산진구,12시,78043.327,21428
202303,부산진구,13시,69647.4464,18448
202303,부산진구,14시,78744.2774,17842
202303,부산진구,15시,80294.9464,18065
202303,부산진구,16시,74496.7739,18343
202303,부산진구,17시,66897.4552,18446
202303,부산진구,18시,65695.3981,18864
202303,부산진구,19시,61706.8063,16327
202303,부산진구,20시,49267.3031,13101
202303,부산진구,21시,32695.3973,10003
202303,부산진구,22시,21353.1501,7148
202303,부산진구,23시,14796.6169,4761
202303,북구,00시,3726.3715,1237
202303,북구,01시,2409.9357,772
202303,북구,02시,1585.0162,521
202303,북구,03시,1068.1549,367
202303,북구,04시,936.5973,364
202303,북구,05시,1429.7984,630
202303,북구,06시,2283.9555,1114
202303,북구,07시,2845.8742,1522
202303,북구,08시,5779.7745,2774
202303,북구,09시,18279.1867,5458
202303,북구,10시,32900.9195,7797
202303,북구,11시,37641.9167,9732
202303,북구,12시,40099.0213,11655
202303,북구,13시,37992.4231,10382
202303,북구,14시,42387.3989,10872
202303,북구,15시,44585.7709,11941
202303,북구,16시,46611.6933,12690
202303,북구,17시,47036.5627,13138
202303,북구,18시,44640.81,13109
202303,북구,19시,38526.9686,10729
202303,북구,20시,30255.0931,8359
202303,북구,21시,19494.882,6129
202303,북구,22시,8804.8181,3206
202303,북구,23시,5407.2419,1921
202303,사상구,00시,3796.2353,1257
202303,사상구,01시,2398.0071,814
202303,사상구,02시,1738.9249,566
202303,사상구,03시,1279.8654,417
202303,사상구,04시,1131.1067,411
202303,사상구,05시,2315.3889,795
202303,사상구,06시,3697.9368,1446
202303,사상구,07시,5321.6275,2578
202303,사상구,08시,9041.2961,3659
202303,사상구,09시,17584.2995,5011
202303,사상구,10시,24138.9522,6193
202303,사상구,11시,29779.4359,7913
202303,사상구,12시,33112.0929,10716
202303,사상구,13시,30325.7767,8652
202303,사상구,14시,30554.8167,8217
202303,사상구,15시,33361.4056,8303
202303,사상구,16시,33229.5328,8515
202303,사상구,17시,31843.7085,9227
202303,사상구,18시,30651.9113,9534
202303,사상구,19시,28263.3938,8073
202303,사상구,20시,24160.0835,6474
202303,사상구,21시,15497.1348,4802
202303,사상구,22시,9269.7676,3063
202303,사상구,23시,5957.3611,1958
202303,사하구,00시,4635.1298,1488
202303,사하구,01시,3290.5225,987
202303,사하구,02시,2173.9679,674
202303,사하구,03시,1392.945,474
202303,사하구,04시,1110.448,441
202303,사하구,05시,1724.199,796
202303,사하구,06시,3075.2505,1649
202303,사하구,07시,4066.5179,2461
202303,사하구,08시,6584.9553,3392
202303,사하구,09시,16121.7789,5304
202303,사하구,10시,26618.7509,6984
202303,사하구,11시,32318.1234,9048
202303,사하구,12시,33817.7309,11300
202303,사하구,13시,28434.5076,9314
202303,사하구,14시,32652.5363,9463
202303,사하구,15시,33227.0228,9779
202303,사하구,16시,33655.5082,10173
202303,사하구,17시,35027.1132,11051
202303,사하구,18시,35864.397,11596
202303,사하구,19시,31893.0104,9567
202303,사하구,20시,26239.6825,7529
202303,사하구,21시,17344.1158,5572
202303,사하구,22시,10645.2091,3633
202303,사하구,23시,6944.843,2319
202303,서구,00시,1172.9869,415
202303,서구,01시,777.214,259
202303,서구,02시,434.5757,173
202303,서구,03시,498.3057,122
202303,서구,04시,267.125,109
202303,서구,05시,708.3766,215
202303,서구,06시,1038.034,527
202303,서구,07시,2959.6114,1000
202303,서구,08시,6302.4789,1888
202303,서구,09시,16059.9056,2933
202303,서구,10시,22939.3839,3673
202303,서구,11시,24388.9405,4283
202303,서구,12시,19336.2388,4990
202303,서구,13시,16179.5194,3993
202303,서구,14시,19349.5718,4183
202303,서구,15시,16665.2461,3974
202303,서구,16시,13935.6125,3629
202303,서구,17시,10964.7323,3352
202303,서구,18시,9706.3145,3232
202303,서구,19시,9042.6604,2712
202303,서구,20시,7373.9916,2168
202303,서구,21시,5121.7445,1639
202303,서구,22시,3078.5145,1151
202303,서구,23시,2013.2985,688
202303,수영구,00시,4851.7553,1426
202303,수영구,01시,3307.7788,950
202303,수영구,02시,2101.8815,627
202303,수영구,03시,1268.0107,403
202303,수영구,04시,848.6144,328
202303,수영구,05시,955.7339,443
202303,수영구,06시,1280.8604,656
202303,수영구,07시,1999.7834,1044
202303,수영구,08시,4248.7275,2176
202303,수영구,09시,12480.8545,3755
202303,수영구,10시,21626.8186,5039
202303,수영구,11시,28839.6441,6451
202303,수영구,12시,30793.1281,8237
202303,수영구,13시,25781.6515,7282
202303,수영구,14시,27445.2053,7340
202303,수영구,15시,30581.1167,7677
202303,수영구,16시,27142.0634,7652
202303,수영구,17시,37769.2883,8485
202303,수영구,18시,49211.6452,9774
202303,수영구,19시,25734.7332,7059
202303,수영구,20시,23507.5189,6020
202303,수영구,21시,17448.1929,4807
202303,수영구,22시,11419.9471,3385
202303,수영구,23시,7816.5988,2243
202303,연제구,00시,3769.8481,1112
202303,연제구,01시,2687.8693,748
202303,연제구,02시,1736.0397,517
202303,연제구,03시,1123.8751,370
202303,연제구,04시,834.4508,318
202303,연제구,05시,916.9837,497
202303,연제구,06시,1445.957,762
202303,연제구,07시,2233.9498,1228
202303,연제구,08시,4857.0126,2734
202303,연제구,09시,12594.0798,4045
202303,연제구,10시,26243.3438,5376
202303,연제구,11시,32024.8495,7168
202303,연제구,12시,34276.0608,10065
202303,연제구,13시,27908.1703,7590
202303,연제구,14시,29480.6528,7309
202303,연제구,15시,30439.0074,7568
202303,연제구,16시,30901.8739,7984
202303,연제구,17시,28443.7496,8168
202303,연제구,18시,27377.6552,8581
202303,연제구,19시,26354.2137,7322
202303,연제구,20시,24018.4729,6049
202303,연제구,21시,16910.8114,4677
202303,연제구,22시,9413.8734,3056
202303,연제구,23시,5887.2104,1873
202303,영도구,00시,1212.2088,476
202303,영도구,01시,806.4547,305
202303,영도구,02시,464.5866,199
202303,영도구,03시,263.2057,124
202303,영도구,04시,256.9543,145
202303,영도구,05시,444.7632,213
202303,영도구,06시,661.1196,467
202303,영도구,07시,1116.8274,737
202303,영도구,08시,1944.5655,1120
202303,영도구,09시,4679.3923,1776
202303,영도구,10시,7353.518,2201
202303,영도구,11시,9105.01,3146
202303,영도구,12시,11306.5078,4205
202303,영도구,13시,9571.977,3218
202303,영도구,14시,9075.1817,3077
202303,영도구,15시,9254.5737,3086
202303,영도구,16시,9581.6209,3132
202303,영도구,17시,8777.1112,3276
202303,영도구,18시,9357.4792,3252
202303,영도구,19시,9125.7511,2708
202303,영도구,20시,6878.642,2076
202303,영도구,21시,4407.9408,1547
202303,영도구,22시,2831.6846,1077
202303,영도구,23시,2034.0823,777
202303,중구,00시,2578.9434,557
202303,중구,01시,1691.7852,375
202303,중구,02시,1108.9748,263
202303,중구,03시,697.9013,180
202303,중구,04시,493.2787,135
202303,중구,05시,351.0353,166
202303,중구,06시,503.2765,267
202303,중구,07시,658.5994,501
202303,중구,08시,1686.5308,1311
202303,중구,09시,4225.3242,1495
202303,중구,10시,9073.5939,2062
202303,중구,11시,14851.6865,3491
202303,중구,12시,20337.4335,5833
202303,중구,13시,21193.2515,5025
202303,중구,14시,21718.2512,4826
202303,중구,15시,20144.7608,4763
202303,중구,16시,19540.3869,4509
202303,중구,17시,17699.7179,4275
202303,중구,18시,17338.2416,4308
202303,중구,19시,17058.0593,3784
202303,중구,20시,13235.342,2867
202303,중구,21시,7873.7295,1901
202303,중구,22시,5401.4696,1299
202303,중구,23시,3708.4703,852
202303,해운대구,00시,5770.3969,1984
202303,해운대구,01시,3686.1753,1255
202303,해운대구,02시,2328.9668,821
202303,해운대구,03시,1639.349,605
202303,해운대구,04시,1168.35,524
202303,해운대구,05시,1771.4773,792
202303,해운대구,06시,2922.7358,1340
202303,해운대구,07시,4959.929,2405
202303,해운대구,08시,10591.367,4889
202303,해운대구,09시,25444.7746,7920
202303,해운대구,10시,45680.0568,10387
202303,해운대구,11시,68305.8268,13917
202303,해운대구,12시,75320.6757,18407
202303,해운대구,13시,74634.5692,16013
202303,해운대구,14시,78791.9981,15845
202303,해운대구,15시,82797.0808,15965
202303,해운대구,16시,76985.1927,15942
202303,해운대구,17시,75198.367,15863
202303,해운대구,18시,69737.4439,15536
202303,해운대구,19시,62556.5306,13311
202303,해운대구,20시,43599.5086,10265
202303,해운대구,21시,26461.7791,7674
202303,해운대구,22시,14859.8188,5236
202303,해운대구,23시,9316.2449,3302
202304,강서구,00시,4459.023,695
202304,강서구,01시,2616.2879,414
202304,강서구,02시,1852.6419,299
202304,강서구,03시,1585.9169,237
202304,강서구,04시,2045.8604,247
202304,강서구,05시,4091.0472,622
202304,강서구,06시,8666.707,1973
202304,강서구,07시,11149.9386,2984
202304,강서구,08시,14493.1489,3428
202304,강서구,09시,26307.0052,4207
202304,강서구,10시,36420.1054,4929
202304,강서구,11시,38689.989,6682
202304,강서구,12시,39370.8301,9284
202304,강서구,13시,47701.5918,7160
202304,강서구,14시,42312.5176,6540
202304,강서구,15시,42429.988,6434
202304,강서구,16시,40975.5526,6689
202304,강서구,17시,39345.429,7164
202304,강서구,18시,32109.2923,7196
202304,강서구,19시,28531.9317,6169
202304,강서구,20시,25269.1908,4860
202304,강서구,21시,16282.7555,3168
202304,강서구,22시,10120.6743,1861
202304,강서구,23시,6042.2484,1066
202304,금정구,00시,3133.5898,1324
202304,금정구,01시,2074.001,820
202304,금정구,02시,1350.5989,538
202304,금정구,03시,855.831,367
202304,금정구,04시,614.3146,328
202304,금정구,05시,968.9309,513
202304,금정구,06시,2086.6973,961
202304,금정구,07시,4673.631,1634
202304,금정구,08시,5519.1795,3077
202304,금정구,09시,13364.2065,4904
202304,금정구,10시,23109.6087,6370
202304,금정구,11시,29128.1141,8301
202304,금정구,12시,34227.7877,11266
202304,금정구,13시,31358.5046,9431
202304,금정구,14시,30257.8692,8788
202304,금정구,15시,30554.5205,8659
202304,금정구,16시,30187.1614,8961
202304,금정구,17시,30718.6911,9542
