행정구,기준연월,업종대분류,현지인 소비액(만원),외지인 소비액(만원),외국인 소비액(만원)
서구,202305,쇼핑업,2337,382191,3416
서구,202305,숙박업,1628,39220,35023
서구,202305,식음료업,0,535045,11083
서구,202305,여가서비스업,1106,72731,16606
서구,202305,여행업,102,5161,0
서구,202305,운송업,0,149274,873
서구,202305,의료웰니스업,0,22606,11793
서구,202306,쇼핑업,2190,388905,3392
서구,202306,숙박업,1798,34361,32607
서구,202306,식음료업,0,505554,11745
서구,202306,여가서비스업,1009,71202,17873
서구,202306,여행업,110,1813,0
서구,202306,운송업,0,141944,950
서구,202306,의료웰니스업,0,24452,10122
서구,202307,쇼핑업,1525,391080,3485
서구,202307,숙박업,2240,41175,25170
서구,202307,식음료업,0,524627,10360
서구,202307,여가서비스업,1020,69374,14807
서구,202307,여행업,18,5914,0
서구,202307,운송업,105,141571,1027
서구,202307,의료웰니스업,0,25107,10280
서구,202308,쇼핑업,1416,420378,3321
서구,202308,숙박업,1971,47386,32533
서구,202308,식음료업,0,557855,10448
서구,202308,여가서비스업,1013,87705,16075
서구,202308,여행업,66,873,0
서구,202308,운송업,128,153531,710
서구,202308,의료웰니스업,0,24104,9959
서구,202309,쇼핑업,1738,427530,3456
서구,202309,숙박업,3809,34955,29764
서구,202309,식음료업,0,477751,12522
서구,202309,여가서비스업,910,66448,15416
서구,202309,여행업,18,2852,0
서구,202309,운송업,0,147398,837
서구,202309,의료웰니스업,0,21176,18091
서구,202310,쇼핑업,3137,400764,4627
서구,202310,숙박업,6297,45134,40266
서구,202310,식음료업,0,500240,16257
서구,202310,여가서비스업,1106,84098,24638
서구,202310,여행업,32,7823,0
서구,202310,운송업,0,160965,1379
서구,202310,의료웰니스업,0,34499,10164
서구,202311,쇼핑업,2865,365320,3870
서구,202311,숙박업,4754,59805,39451
서구,202311,식음료업,0,448490,12369
서구,202311,여가서비스업,1065,53870,15249
서구,202311,여행업,1562,3479,0
서구,202311,운송업,151,182904,1062
서구,202311,의료웰니스업,0,23948,10152
서구,202312,쇼핑업,2661,375538,2943
서구,202312,숙박업,6924,81699,28526
서구,202312,식음료업,0,507626,8734
서구,202312,여가서비스업,951,65696,12199
서구,202312,여행업,90,825,0
서구,202312,운송업,0,188885,691
서구,202312,의료웰니스업,0,26590,7927
서구,202401,쇼핑업,1667,375799,2326
서구,202401,숙박업,3917,65693,25427
서구,202401,식음료업,0,439181,5779
서구,202401,여가서비스업,813,56795,9292
서구,202401,여행업,31,11,0
서구,202401,운송업,0,170481,603
서구,202401,의료웰니스업,0,25555,16437
서구,202402,쇼핑업,745,368447,3073
서구,202402,숙박업,7664,69888,28620
서구,202402,식음료업,0,453918,7169
서구,202402,여가서비스업,891,62756,9826
서구,202402,여행업,41,27,0
서구,202402,운송업,0,162412,504
서구,202402,의료웰니스업,0,20478,10518
서구,202403,쇼핑업,1907,357577,4821
서구,202403,숙박업,4893,59251,29674
서구,202403,식음료업,0,511343,12918
서구,202403,여가서비스업,901,73924,17528
서구,202403,여행업,1033,3782,0
서구,202403,운송업,69,192863,703
서구,202403,의료웰니스업,0,26179,14111
서구,202404,쇼핑업,2716,357643,6162
서구,202404,숙박업,2461,57029,38323
서구,202404,식음료업,0,484724,17589
서구,202404,여가서비스업,1014,55796,23696
서구,202404,여행업,19,1203,0
서구,202404,운송업,0,185395,1190
서구,202404,의료웰니스업,0,23910,20157
서구,202405,쇼핑업,2435,384744,6708
서구,202405,숙박업,2772,60797,39772
서구,202405,식음료업,0,561570,21868
서구,202405,여가서비스업,1461,79455,36550
서구,202405,여행업,1323,1410,0
서구,202405,운송업,166,211642,1335
서구,202405,의료웰니스업,0,25090,10353
서구,202406,쇼핑업,2092,374091,7001
서구,202406,숙박업,2557,62345,41543
서구,202406,식음료업,0,528416,22716
서구,202406,여가서비스업,933,68067,30128
서구,202406,여행업,28,683,0
서구,202406,운송업,0,206505,1201
서구,202406,의료웰니스업,0,28169,10946
서구,202407,쇼핑업,1442,349872,7060
서구,202407,숙박업,3721,66039,33449
서구,202407,식음료업,0,534951,20254
서구,202407,여가서비스업,1218,61407,23208
서구,202407,여행업,69,2598,0
서구,202407,운송업,0,230564,1120
서구,202407,의료웰니스업,0,24685,9203
서구,202408,쇼핑업,1201,361467,6671
서구,202408,숙박업,3734,82515,61347
서구,202408,식음료업,0,585461,24275
서구,202408,여가서비스업,1166,84213,26476
서구,202408,여행업,46,5926,0
서구,202408,운송업,0,272024,1254
서구,202408,의료웰니스업,0,26831,5146
서구,202409,쇼핑업,1493,370155,7089
서구,202409,숙박업,3902,54610,41991
서구,202409,식음료업,0,508122,22114
서구,202409,여가서비스업,820,62133,24075
서구,202409,여행업,5,4380,0
서구,202409,운송업,0,230577,1395
서구,202409,의료웰니스업,0,19292,7842
서구,202410,쇼핑업,2246,369101,8294
서구,202410,숙박업,3188,65463,46936
서구,202410,식음료업,0,525194,31433
서구,202410,여가서비스업,914,61489,33205
서구,202410,여행업,17,2515,0
서구,202410,운송업,0,220899,1426
서구,202410,의료웰니스업,0,39956,18539
서구,202411,쇼핑업,2362,351139,6412
서구,202411,숙박업,5633,71014,35397
서구,202411,식음료업,0,504906,20173
서구,202411,여가서비스업,953,56154,21382
서구,202411,여행업,31,456,0
서구,202411,운송업,0,205647,1451
서구,202411,의료웰니스업,0,20658,8876
서구,202412,쇼핑업,2907,355332,5652
서구,202412,숙박업,6023,77902,26630
서구,202412,식음료업,0,503465,15573
서구,202412,여가서비스업,833,55687,17667
서구,202412,여행업,46,293,0
서구,202412,운송업,0,218525,911
서구,202412,의료웰니스업,0,28745,5324
서구,202501,쇼핑업,1764,354081,4815
서구,202501,숙박업,6092,77816,21469
서구,202501,식음료업,0,466962,12795
서구,202501,여가서비스업,719,63439,12221
서구,202501,여행업,89,9,0
서구,202501,운송업,70,209075,632
서구,202501,의료웰니스업,0,23332,4293
서구,202502,쇼핑업,847,302179,4360
서구,202502,숙박업,5183,53785,33694
서구,202502,식음료업,0,411762,11267
서구,202502,여가서비스업,738,46218,10141
서구,202502,여행업,30,2,0
서구,202502,운송업,0,223009,794
서구,202502,의료웰니스업,0,21769,11337
서구,202503,쇼핑업,1550,359230,8254
서구,202503,숙박업,6369,71823,35678
서구,202503,식음료업,0,488181,19811
서구,202503,여가서비스업,454,44440,19479
서구,202503,여행업,7,573,0
서구,202503,운송업,0,252378,1169
서구,202503,의료웰니스업,0,25329,8743
서구,202504,쇼핑업,3201,357715,10147
서구,202504,숙박업,5951,52492,43933
서구,202504,식음료업,0,477690,31787
서구,202504,여가서비스업,477,49757,36232
서구,202504,여행업,67,668,0
서구,202504,운송업,0,286622,1855
서구,202504,의료웰니스업,1947,24352,15294
서구,202505,쇼핑업,2075,397907,10607
서구,202505,숙박업,5181,90232,35209
서구,202505,식음료업,0,573131,33080
서구,202505,여가서비스업,1301,71133,29680
서구,202505,여행업,236,7,0
서구,202505,운송업,83,296802,1729
서구,202505,의료웰니스업,0,25618,8337
서구,202506,쇼핑업,1805,351139,9704
서구,202506,숙박업,6701,64840,27112
서구,202506,식음료업,0,493076,31923
서구,202506,여가서비스업,1143,55636,29483
서구,202506,여행업,29,2363,0
서구,202506,운송업,0,258442,1640
서구,202506,의료웰니스업,0,24232,9794
서구,202507,쇼핑업,2278,371506,10572
서구,202507,숙박업,5445,82002,35023
서구,202507,식음료업,0,555320,37676
서구,202507,여가서비스업,701,63892,31716
서구,202507,여행업,1032,313,0
서구,202507,운송업,88,299162,1961
서구,202507,의료웰니스업,0,20649,13708
서구,202508,쇼핑업,2235,390404,11429
서구,202508,숙박업,4815,90991,39854
서구,202508,식음료업,0,592566,38334
서구,202508,여가서비스업,1530,82960,34388
서구,202508,여행업,62,2338,0
서구,202508,운송업,0,260819,1850
서구,202508,의료웰니스업,0,25383,8078
서구,202509,쇼핑업,803,376003,12375
서구,202509,숙박업,4533,57810,34672
서구,202509,식음료업,0,483732,32977
서구,202509,여가서비스업,539,45620,31357
서구,202509,여행업,30,3180,0
서구,202509,운송업,0,241913,1743
서구,202509,의료웰니스업,0,19806,19751
서구,202510,쇼핑업,2288,423306,14824
서구,202510,숙박업,6873,106111,51054
서구,202510,식음료업,0,588908,40473
서구,202510,여가서비스업,1056,93173,37688
서구,202510,여행업,77,221,0
서구,202510,운송업,269,132999,1943
서구,202510,의료웰니스업,0,39495,30730
서구,202511,쇼핑업,1498,363586,12937
서구,202511,숙박업,4796,82962,46509
서구,202511,식음료업,0,506267,31159
서구,202511,여가서비스업,732,58661,31453
서구,202511,여행업,2,383,0
서구,202511,운송업,95,144381,1479
서구,202511,의료웰니스업,0,22727,22507
서구,202512,쇼핑업,1582,402325,11042
서구,202512,숙박업,7863,89687,30440
서구,202512,식음료업,0,523566,24616
서구,202512,여가서비스업,401,45979,22295
서구,202512,여행업,31,5,0
서구,202512,운송업,0,150966,1396
서구,202512,의료웰니스업,0,24505,10423
서구,202601,쇼핑업,1883,390744,8347
서구,202601,숙박업,4951,71292,25397
서구,202601,식음료업,0,480587,20047
서구,202601,여가서비스업,405,56211,17223
서구,202601,여행업,45,0,9
서구,202601,운송업,0,126045,1032
서구,202601,의료웰니스업,0,25944,8868
서구,202602,쇼핑업,1616,411784,10179
서구,202602,숙박업,4906,92254,27520
서구,202602,식음료업,0,467655,24637
서구,202602,여가서비스업,476,65767,19210
서구,202602,여행업,65,4,0
서구,202602,운송업,322,122448,1038
서구,202602,의료웰니스업,0,22073,6140
서구,202603,쇼핑업,2182,392092,12912
서구,202603,숙박업,3796,69245,52112
서구,202603,식음료업,0,511064,31746
서구,202603,여가서비스업,312,31578,17219
서구,202603,여행업,74,2910,0
서구,202603,운송업,85,142473,1754
서구,202603,의료웰니스업,0,33137,16022
서구,202604,쇼핑업,2406,379815,20369
서구,202604,숙박업,2836,81372,60510
서구,202604,식음료업,0,529366,58238
서구,202604,여가서비스업,622,61155,57495
서구,202604,여행업,36,3868,0
서구,202604,운송업,0,160599,2384
서구,202604,의료웰니스업,0,51287,25094
서구,202605,쇼핑업,2029,413725,21429
서구,202605,숙박업,5773,84439,76037
서구,202605,식음료업,0,615793,76044
서구,202605,여가서비스업,780,88523,69689
서구,202605,여행업,62,2546,0
서구,202605,운송업,0,168737,2518
서구,202605,의료웰니스업,0,50304,14869
서구,202606,쇼핑업,1441,370068,20038
서구,202606,숙박업,6889,75769,57674
서구,202606,식음료업,0,536835,67937
서구,202606,여가서비스업,1730,61276,63517
서구,202606,여행업,57,1294,0
서구,202606,운송업,48,171192,2129
서구,202606,의료웰니스업,0,39663,16476
수영구,202301,쇼핑업,2972,1100000,6035
수영구,202301,숙박업,4763,54712,4358
수영구,202301,식음료업,0,2120000,21661
수영구,202301,여가서비스업,1334,82236,1768
수영구,202301,여행업,0,0,0
수영구,202301,운송업,193,273779,756
수영구,202301,의료웰니스업,211,87357,2976
수영구,202302,쇼핑업,4909,839408,4035
수영구,202302,숙박업,4324,53634,2882
수영구,202302,식음료업,0,2120000,17912
수영구,202302,여가서비스업,994,82969,1179
수영구,202302,여행업,0,5595,0
수영구,202302,운송업,127,253753,821
수영구,202302,의료웰니스업,90,81712,2713
수영구,202303,쇼핑업,2466,937001,9759
수영구,202303,숙박업,4636,48788,8516
수영구,202303,식음료업,0,2060000,42638
수영구,202303,여가서비스업,1226,90900,2388
수영구,202303,여행업,0,59,0
수영구,202303,운송업,0,276032,1540
수영구,202303,의료웰니스업,85,98034,4342
수영구,202304,쇼핑업,5569,882935,12224
수영구,202304,숙박업,7560,56297,11506
수영구,202304,식음료업,0,2120000,62614
수영구,202304,여가서비스업,1207,91106,2515
수영구,202304,여행업,0,123,0
수영구,202304,운송업,212,253931,1509
수영구,202304,의료웰니스업,78,88462,4840
수영구,202305,쇼핑업,5428,942380,13081
수영구,202305,숙박업,6641,71041,11191
수영구,202305,식음료업,0,2220000,60636
수영구,202305,여가서비스업,1116,97291,2185
수영구,202305,여행업,0,119,0
수영구,202305,운송업,117,283905,1832
수영구,202305,의료웰니스업,119,103128,4171
수영구,202306,쇼핑업,4875,992435,12141
수영구,202306,숙박업,5800,68090,12168
수영구,202306,식음료업,0,2230000,63185
수영구,202306,여가서비스업,1067,105570,2622
수영구,202306,여행업,0,144,0
수영구,202306,운송업,323,253455,1911
수영구,202306,의료웰니스업,56,105497,6771
수영구,202307,쇼핑업,2739,946927,10844
수영구,202307,숙박업,6487,77459,9785
수영구,202307,식음료업,0,2470000,54236
수영구,202307,여가서비스업,957,123754,1912
수영구,202307,여행업,0,0,0
수영구,202307,운송업,235,275603,1686
수영구,202307,의료웰니스업,56,106929,4203
수영구,202308,쇼핑업,3698,1010000,11145
수영구,202308,숙박업,7723,87458,8770
수영구,202308,식음료업,0,2670000,49311
수영구,202308,여가서비스업,1151,130193,2204
수영구,202308,여행업,0,0,0
수영구,202308,운송업,0,286773,1575
수영구,202308,의료웰니스업,30,107156,5825
수영구,202309,쇼핑업,2216,1010000,13625
수영구,202309,숙박업,4362,57280,18106
수영구,202309,식음료업,0,2220000,64805
수영구,202309,여가서비스업,820,109014,1853
수영구,202309,여행업,0,446,0
수영구,202309,운송업,400,277960,1946
수영구,202309,의료웰니스업,37,102694,6879
수영구,202310,쇼핑업,6929,924808,17159
수영구,202310,숙박업,6470,70372,21071
수영구,202310,식음료업,0,2310000,93185
수영구,202310,여가서비스업,1309,118571,2589
수영구,202310,여행업,0,677,0
수영구,202310,운송업,60,297034,2513
수영구,202310,의료웰니스업,29,94129,7670
수영구,202311,쇼핑업,4667,827492,12469
수영구,202311,숙박업,3592,67034,13806
수영구,202311,식음료업,0,2020000,65036
수영구,202311,여가서비스업,660,105393,1690
수영구,202311,여행업,0,0,0
수영구,202311,운송업,388,271151,1828
수영구,202311,의료웰니스업,110,101661,6043
수영구,202312,쇼핑업,7444,980938,10222
수영구,202312,숙박업,4741,72944,11005
수영구,202312,식음료업,0,2530000,45939
수영구,202312,여가서비스업,1385,124572,1537
수영구,202312,여행업,0,989,0
수영구,202312,운송업,372,273740,1426
수영구,202312,의료웰니스업,291,112663,4863
수영구,202401,쇼핑업,5210,1020000,9267
수영구,202401,숙박업,5713,59139,4523
수영구,202401,식음료업,0,2110000,36548
수영구,202401,여가서비스업,612,117517,1130
수영구,202401,여행업,0,0,0
수영구,202401,운송업,0,243159,1193
수영구,202401,의료웰니스업,214,93832,7072
수영구,202402,쇼핑업,3629,979051,8089
수영구,202402,숙박업,7318,60476,4083
