연월,지역,원업종,6대업종,6대업종매핑신뢰도,폐업수,분석단위,지역합계검증,모델사용권장,원천발행연월,원천값유형,중복검증원천수
202601,부산광역시 합계,화합물 및 화학 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202601|202602,당월|전월,2
202601,강서구,부동산업,서비스업,부분,42,지역업종,통과,지역업종학습,202601,당월,1
202601,강서구,소매업,쇼핑업,중간,90,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,강서구,음식점업,식음료업,높음,34,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,금정구,부동산업,서비스업,부분,33,지역업종,통과,지역업종학습,202601,당월,1
202601,금정구,소매업,쇼핑업,중간,88,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,금정구,음식점업,식음료업,높음,43,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,기장군,부동산업,서비스업,부분,18,지역업종,통과,지역업종학습,202601,당월,1
202601,기장군,소매업,쇼핑업,중간,78,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,기장군,음식점업,식음료업,높음,25,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,남구,부동산업,서비스업,부분,36,지역업종,통과,지역업종학습,202601,당월,1
202601,남구,소매업,쇼핑업,중간,107,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,남구,음식점업,식음료업,높음,32,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,동구,부동산업,서비스업,부분,45,지역업종,통과,지역업종학습,202601,당월,1
202601,동구,소매업,쇼핑업,중간,64,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,동구,음식점업,식음료업,높음,23,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,동래구,부동산업,서비스업,부분,40,지역업종,통과,지역업종학습,202601,당월,1
202601,동래구,소매업,쇼핑업,중간,132,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,동래구,음식점업,식음료업,높음,48,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,부산진구,부동산업,서비스업,부분,65,지역업종,통과,지역업종학습,202601,당월,1
202601,부산진구,소매업,쇼핑업,중간,201,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,부산진구,음식점업,식음료업,높음,86,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,북구,부동산업,서비스업,부분,22,지역업종,통과,지역업종학습,202601,당월,1
202601,북구,소매업,쇼핑업,중간,110,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,북구,음식점업,식음료업,높음,38,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,사상구,부동산업,서비스업,부분,22,지역업종,통과,지역업종학습,202601,당월,1
202601,사상구,소매업,쇼핑업,중간,79,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,사상구,음식점업,식음료업,높음,28,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,사하구,부동산업,서비스업,부분,26,지역업종,통과,지역업종학습,202601,당월,1
202601,사하구,소매업,쇼핑업,중간,128,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,사하구,음식점업,식음료업,높음,53,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,서구,부동산업,서비스업,부분,8,지역업종,통과,지역업종학습,202601,당월,1
202601,서구,소매업,쇼핑업,중간,38,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,서구,음식점업,식음료업,높음,9,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,수영구,부동산업,서비스업,부분,47,지역업종,통과,지역업종학습,202601,당월,1
202601,수영구,소매업,쇼핑업,중간,117,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,수영구,음식점업,식음료업,높음,40,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,연제구,부동산업,서비스업,부분,31,지역업종,통과,지역업종학습,202601,당월,1
202601,연제구,소매업,쇼핑업,중간,109,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,연제구,음식점업,식음료업,높음,47,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,영도구,부동산업,서비스업,부분,9,지역업종,통과,지역업종학습,202601,당월,1
202601,영도구,소매업,쇼핑업,중간,32,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,영도구,음식점업,식음료업,높음,15,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,중구,부동산업,서비스업,부분,13,지역업종,통과,지역업종학습,202601,당월,1
202601,중구,소매업,쇼핑업,중간,32,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,중구,음식점업,식음료업,높음,18,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,해운대구,부동산업,서비스업,부분,82,지역업종,통과,지역업종학습,202601,당월,1
202601,해운대구,소매업,쇼핑업,중간,215,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,해운대구,음식점업,식음료업,높음,57,지역업종,통과,지역업종학습,202601|202602,당월|전월,2
202601,강서구,업종전체,,,285,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,금정구,업종전체,,,274,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,기장군,업종전체,,,228,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,남구,업종전체,,,331,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,동구,업종전체,,,206,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,동래구,업종전체,,,370,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,부산광역시 합계,업종전체,,,4617,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,부산진구,업종전체,,,566,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,북구,업종전체,,,275,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,사상구,업종전체,,,247,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,사하구,업종전체,,,333,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,서구,업종전체,,,101,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,수영구,업종전체,,,328,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,연제구,업종전체,,,295,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,영도구,업종전체,,,104,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,중구,업종전체,,,121,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202601,해운대구,업종전체,,,553,지역전체,통과,지역총량분석,202601|202602,당월|전월,2
202602,부산광역시 합계,IT관련 및 연구개발업,,,42,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,가구 및 기타제조업,,,6,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,가사서비스업,,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,"가죽, 가방 및 신발류 제조업",,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,건설업,,,123,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,고무 및 프라스틱 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,광고업 및 기타 산업관련 서비스업,,,133,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,광업,,,0,부산업종,해당없음,부산업종추세,202602,당월,1
202602,부산광역시 합계,교육서비스업,,,105,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,금융 및 금융관련 서비스업,,,8,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,기타 서비스업,,,133,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,기타 운송장비 제조업,,,6,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,기타 전지기계 및 전기변환장치 제조업,,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,기타기계 및 장비 제조업,,,11,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,기타도급제조업,,,7,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,농업,,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,도매 및 상품중개업,,,179,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,목재 및 나무제품 제조업(가구제외),,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,"법무, 회계, 건축 및 상담업",,,31,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,보건업,의료웰니스업,중간,13,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,부동산업,서비스업,부분,400,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,비금속광물 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,"사무, 계산 및 회계용 기계 조립업",,,0,부산업종,해당없음,부산업종추세,202603,전월,1
202602,부산광역시 합계,섬유제품 제조업,,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,소매업,쇼핑업,중간,1106,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,숙박업,여행/숙박업,중간,25,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,여행알선 및 운수관련 서비스업,,,39,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,"영상, 음향 및 통신장비 제조업",,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,"오락, 문화, 운동관련 산업 및 수리업",,,117,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,운송업,운송업,중간,158,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,위생관련 서비스업,,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,음식료품 및 담배제조업,,,22,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,음식점업,식음료업,높음,538,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,"의료, 정밀, 광학기기 및 시계제조업",,,0,부산업종,해당없음,부산업종추세,202602,당월,1
202602,부산광역시 합계,의복 및 모피 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,인적용역,,,103,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,임업,,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,자동차 및 트레일러 제조업,,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,자동차관련 소매,운송업,부분,17,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,재생재료 및 가공처리업,,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,"전기, 가스 및 수도사업",,,0,부산업종,해당없음,부산업종추세,202602,당월,1
202602,부산광역시 합계,제1차 금속산업 제조업,,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,조립금속제품 제조업(기계 및 장비 제외),,,16,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,부산광역시 합계,"출판, 인쇄 및 기록매체 제조업",,,7,부산업종,해당없음,부산업종추세,202602,당월,1
202602,부산광역시 합계,화합물 및 화학 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202602|202603,당월|전월,2
202602,강서구,소매업,쇼핑업,중간,49,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,강서구,음식점업,식음료업,높음,23,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,금정구,소매업,쇼핑업,중간,62,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,금정구,음식점업,식음료업,높음,28,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,기장군,소매업,쇼핑업,중간,65,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,기장군,음식점업,식음료업,높음,33,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,남구,소매업,쇼핑업,중간,98,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,남구,음식점업,식음료업,높음,33,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,동구,소매업,쇼핑업,중간,41,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,동구,음식점업,식음료업,높음,14,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,동래구,소매업,쇼핑업,중간,78,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,동래구,음식점업,식음료업,높음,47,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,부산진구,소매업,쇼핑업,중간,142,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,부산진구,음식점업,식음료업,높음,90,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,북구,소매업,쇼핑업,중간,60,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,북구,음식점업,식음료업,높음,31,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,사상구,소매업,쇼핑업,중간,70,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,사상구,음식점업,식음료업,높음,25,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,사하구,소매업,쇼핑업,중간,88,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,사하구,음식점업,식음료업,높음,41,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,서구,소매업,쇼핑업,중간,23,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,서구,음식점업,식음료업,높음,13,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,수영구,소매업,쇼핑업,중간,79,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,수영구,음식점업,식음료업,높음,42,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,연제구,소매업,쇼핑업,중간,72,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,연제구,음식점업,식음료업,높음,33,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,영도구,소매업,쇼핑업,중간,33,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,영도구,음식점업,식음료업,높음,9,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,중구,소매업,쇼핑업,중간,21,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,중구,음식점업,식음료업,높음,16,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,해운대구,소매업,쇼핑업,중간,125,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,해운대구,음식점업,식음료업,높음,60,지역업종,통과,지역업종학습,202602|202603,당월|전월,2
202602,강서구,업종전체,,,197,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,금정구,업종전체,,,195,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,기장군,업종전체,,,206,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,남구,업종전체,,,261,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,동구,업종전체,,,127,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,동래구,업종전체,,,258,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,부산광역시 합계,업종전체,,,3409,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,부산진구,업종전체,,,428,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,북구,업종전체,,,193,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,사상구,업종전체,,,198,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,사하구,업종전체,,,261,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,서구,업종전체,,,67,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,수영구,업종전체,,,234,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,연제구,업종전체,,,225,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,영도구,업종전체,,,81,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,중구,업종전체,,,80,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202602,해운대구,업종전체,,,398,지역전체,통과,지역총량분석,202602|202603,당월|전월,2
202603,부산광역시 합계,IT관련 및 연구개발업,,,45,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,가구 및 기타제조업,,,15,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,가사서비스업,,,0,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,"가죽, 가방 및 신발류 제조업",,,0,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,건설업,,,168,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,고무 및 프라스틱 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,광고업 및 기타 산업관련 서비스업,,,154,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,교육서비스업,,,117,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,금융 및 금융관련 서비스업,,,13,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,기타 서비스업,,,172,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,기타 운송장비 제조업,,,12,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,기타기계 및 장비 제조업,,,25,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,농업,,,0,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,도매 및 상품중개업,,,304,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,목재 및 나무제품 제조업(가구제외),,,0,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,"법무, 회계, 건축 및 상담업",,,72,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,보건업,의료웰니스업,중간,17,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,부동산업,서비스업,부분,494,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,비금속광물 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,"사무, 계산 및 회계용 기계 조립업",,,0,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,소매업,쇼핑업,중간,1154,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,숙박업,여행/숙박업,중간,32,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,어업,,,0,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,여행알선 및 운수관련 서비스업,,,50,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,"영상, 음향 및 통신장비 제조업",,,0,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,"오락, 문화, 운동관련 산업 및 수리업",,,125,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,운송업,운송업,중간,279,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,위생관련 서비스업,,,0,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,음식료품 및 담배제조업,,,25,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,음식점업,식음료업,높음,758,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,의복 및 모피 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,인적용역,,,112,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,임업,,,0,부산업종,해당없음,부산업종추세,202603,당월,1
202603,부산광역시 합계,자동차 및 트레일러 제조업,,,0,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,자동차관련 소매,운송업,부분,15,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,재생재료 및 가공처리업,,,0,부산업종,해당없음,부산업종추세,202603,당월,1
202603,부산광역시 합계,제1차 금속산업 제조업,,,0,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,조립금속제품 제조업(기계 및 장비 제외),,,21,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,부산광역시 합계,화합물 및 화학 제품 제조업,,,0,부산업종,해당없음,부산업종추세,202603|202604,당월|전월,2
202603,강서구,부동산업,서비스업,부분,39,지역업종,통과,지역업종학습,202604,전월,1
202603,강서구,소매업,쇼핑업,중간,61,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,강서구,음식점업,식음료업,높음,36,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,금정구,부동산업,서비스업,부분,23,지역업종,통과,지역업종학습,202604,전월,1
202603,금정구,소매업,쇼핑업,중간,66,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,금정구,음식점업,식음료업,높음,62,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,기장군,부동산업,서비스업,부분,24,지역업종,통과,지역업종학습,202604,전월,1
202603,기장군,소매업,쇼핑업,중간,61,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,기장군,음식점업,식음료업,높음,39,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,남구,부동산업,서비스업,부분,23,지역업종,통과,지역업종학습,202604,전월,1
202603,남구,소매업,쇼핑업,중간,83,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,남구,음식점업,식음료업,높음,51,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,동구,부동산업,서비스업,부분,48,지역업종,통과,지역업종학습,202604,전월,1
202603,동구,소매업,쇼핑업,중간,34,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,동구,음식점업,식음료업,높음,13,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,동래구,부동산업,서비스업,부분,31,지역업종,통과,지역업종학습,202604,전월,1
202603,동래구,소매업,쇼핑업,중간,91,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,동래구,음식점업,식음료업,높음,70,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,부산진구,부동산업,서비스업,부분,76,지역업종,통과,지역업종학습,202604,전월,1
202603,부산진구,소매업,쇼핑업,중간,149,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,부산진구,음식점업,식음료업,높음,102,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,북구,부동산업,서비스업,부분,22,지역업종,통과,지역업종학습,202604,전월,1
202603,북구,소매업,쇼핑업,중간,79,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,북구,음식점업,식음료업,높음,34,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,사상구,부동산업,서비스업,부분,33,지역업종,통과,지역업종학습,202604,전월,1
202603,사상구,소매업,쇼핑업,중간,66,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,사상구,음식점업,식음료업,높음,39,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,사하구,부동산업,서비스업,부분,20,지역업종,통과,지역업종학습,202604,전월,1
202603,사하구,소매업,쇼핑업,중간,92,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,사하구,음식점업,식음료업,높음,65,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,서구,부동산업,서비스업,부분,6,지역업종,통과,지역업종학습,202604,전월,1
202603,서구,소매업,쇼핑업,중간,25,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,서구,음식점업,식음료업,높음,23,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,수영구,부동산업,서비스업,부분,36,지역업종,통과,지역업종학습,202604,전월,1
202603,수영구,소매업,쇼핑업,중간,63,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,수영구,음식점업,식음료업,높음,57,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,연제구,부동산업,서비스업,부분,25,지역업종,통과,지역업종학습,202604,전월,1
202603,연제구,소매업,쇼핑업,중간,84,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,연제구,음식점업,식음료업,높음,52,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,영도구,부동산업,서비스업,부분,5,지역업종,통과,지역업종학습,202604,전월,1
202603,영도구,소매업,쇼핑업,중간,26,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,영도구,음식점업,식음료업,높음,22,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,중구,부동산업,서비스업,부분,14,지역업종,통과,지역업종학습,202604,전월,1
202603,중구,소매업,쇼핑업,중간,35,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,중구,음식점업,식음료업,높음,25,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,해운대구,부동산업,서비스업,부분,69,지역업종,통과,지역업종학습,202604,전월,1
202603,해운대구,소매업,쇼핑업,중간,139,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,해운대구,음식점업,식음료업,높음,68,지역업종,통과,지역업종학습,202603|202604,당월|전월,2
202603,강서구,업종전체,,,288,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,금정구,업종전체,,,269,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,기장군,업종전체,,,235,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,남구,업종전체,,,280,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,동구,업종전체,,,154,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,동래구,업종전체,,,336,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,부산광역시 합계,업종전체,,,4286,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,부산진구,업종전체,,,549,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,북구,업종전체,,,238,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,사상구,업종전체,,,292,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,사하구,업종전체,,,293,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,서구,업종전체,,,98,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,수영구,업종전체,,,261,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,연제구,업종전체,,,301,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,영도구,업종전체,,,96,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,중구,업종전체,,,126,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202603,해운대구,업종전체,,,470,지역전체,통과,지역총량분석,202603|202604,당월|전월,2
202604,부산광역시 합계,IT관련 및 연구개발업,,,39,부산업종,해당없음,부산업종추세,202604|202605,당월|전월,2
202604,부산광역시 합계,가구 및 기타제조업,,,7,부산업종,해당없음,부산업종추세,202604|202605,당월|전월,2
202604,부산광역시 합계,가사서비스업,,,0,부산업종,해당없음,부산업종추세,202604|202605,당월|전월,2
