기준연월,행정동,업종대분류명,외지인 소비액(만원),현지인 소비액(만원)
202507,남구,숙박업,81314,3998
202507,남구,식음료업,1040000,0
202507,남구,여가서비스업,81565,3193
202507,남구,여행업,2749,0
202507,남구,운송업,1200000,633
202507,남구,의료웰니스업,87014,3469
202507,동구,쇼핑업,1040000,24916
202507,동구,숙박업,63300,2809
202507,동구,식음료업,1050000,0
202507,동구,여가서비스업,79593,12
202507,동구,여행업,26856,17
202507,동구,운송업,714209,0
202507,동구,의료웰니스업,74602,0
202507,동래구,쇼핑업,1480000,129089
202507,동래구,숙박업,98741,38181
202507,동래구,식음료업,1760000,0
202507,동래구,여가서비스업,95199,6699
202507,동래구,여행업,8212,3628
202507,동래구,운송업,633496,256
202507,동래구,의료웰니스업,129617,5077
202507,부산진구,쇼핑업,3050000,528734
202507,부산진구,숙박업,169348,14658
202507,부산진구,식음료업,3590000,0
202507,부산진구,여가서비스업,205756,7975
202507,부산진구,여행업,32150,3076
202507,부산진구,운송업,355521,377
202507,부산진구,의료웰니스업,426472,0
202507,북구,쇼핑업,7850000,22851
202507,북구,숙박업,15826,6097
202507,북구,식음료업,729239,0
202507,북구,여가서비스업,36303,4407
202507,북구,운송업,543714,119
202507,북구,의료웰니스업,53583,0
202507,사상구,쇼핑업,1160000,7267
202507,사상구,숙박업,21358,3671
202507,사상구,식음료업,912790,0
202507,사상구,여가서비스업,58360,2739
202507,사상구,여행업,25,0
202507,사상구,운송업,1370000,525
202507,사상구,의료웰니스업,50357,1211
202507,사하구,쇼핑업,610385,16053
202507,사하구,숙박업,11870,3662
202507,사하구,식음료업,825267,0
202507,사하구,여가서비스업,46499,5111
202507,사하구,여행업,393,0
202507,사하구,운송업,679478,141
202507,사하구,의료웰니스업,58197,0
202507,서구,쇼핑업,371506,2278
202507,서구,숙박업,82002,5445
202507,서구,식음료업,555320,0
202507,서구,여가서비스업,63892,701
202507,서구,여행업,313,1032
202507,서구,운송업,299162,88
202507,서구,의료웰니스업,20649,0
202507,수영구,쇼핑업,727553,2351
202507,수영구,숙박업,75090,4327
202507,수영구,식음료업,2680000,0
202507,수영구,여가서비스업,145883,970
202507,수영구,여행업,1632,0
202507,수영구,운송업,266927,203
202507,수영구,의료웰니스업,122040,82
202507,연제구,쇼핑업,1760000,10007
202507,연제구,숙박업,19490,3520
202507,연제구,식음료업,1280000,0
202507,연제구,여가서비스업,50932,2045
202507,연제구,여행업,1339,0
202507,연제구,운송업,748607,622
202507,연제구,의료웰니스업,106307,0
202507,영도구,쇼핑업,190299,3938
202507,영도구,숙박업,20416,2128
202507,영도구,식음료업,465672,0
202507,영도구,여가서비스업,41712,1676
202507,영도구,여행업,1330,0
202507,영도구,운송업,92344,0
202507,영도구,의료웰니스업,16268,1625
202507,중구,쇼핑업,1420000,37392
202507,중구,숙박업,47305,1458
202507,중구,식음료업,1610000,0
202507,중구,여가서비스업,44040,724
202507,중구,여행업,26164,0
202507,중구,운송업,35074,0
202507,중구,의료웰니스업,100948,0
202507,해운대구,쇼핑업,9610000,3990000
202507,해운대구,숙박업,832607,109862
202507,해운대구,식음료업,3440000,0
202507,해운대구,여가서비스업,206249,24830
202507,해운대구,여행업,8452,712
202507,해운대구,운송업,806564,1128
202507,해운대구,의료웰니스업,218712,2967
202508,강서구,쇼핑업,1620000,21852
202508,강서구,숙박업,40117,3875
202508,강서구,식음료업,1310000,0
202508,강서구,여가서비스업,92071,4121
202508,강서구,여행업,3799,0
202508,강서구,운송업,3680000,5890
202508,강서구,의료웰니스업,41440,1972
202508,금정구,쇼핑업,727434,84481
202508,금정구,숙박업,9413,3563
202508,금정구,식음료업,1060000,0
202508,금정구,여가서비스업,138261,13645
202508,금정구,여행업,2344,0
202508,금정구,운송업,364143,0
202508,금정구,의료웰니스업,77914,9416
202508,기장군,쇼핑업,4190000,18788
202508,기장군,숙박업,606776,12195
202508,기장군,식음료업,2310000,0
202508,기장군,여가서비스업,273672,15985
202508,기장군,여행업,585,0
202508,기장군,운송업,889244,0
202508,기장군,의료웰니스업,63256,2122
202508,남구,쇼핑업,862069,8901
202508,남구,숙박업,55380,5104
202508,남구,식음료업,1060000,0
202508,남구,여가서비스업,83669,1357
202508,남구,여행업,8039,0
202508,남구,운송업,1090000,0
202508,남구,의료웰니스업,91028,3849
202508,동구,쇼핑업,1120000,23024
202508,동구,숙박업,75311,2011
202508,동구,식음료업,1150000,0
202508,동구,여가서비스업,79527,4
202508,동구,여행업,46025,582
202508,동구,운송업,682137,77
202508,동구,의료웰니스업,68049,0
202508,동래구,쇼핑업,1520000,116273
202508,동래구,숙박업,110200,26669
202508,동래구,식음료업,1830000,0
202508,동래구,여가서비스업,92390,6077
202508,동래구,여행업,13895,1734
202508,동래구,운송업,646008,285
202508,동래구,의료웰니스업,137054,4718
202508,부산진구,쇼핑업,3200000,496497
202508,부산진구,숙박업,157396,15559
202508,부산진구,식음료업,3960000,0
202508,부산진구,여가서비스업,237832,6377
202508,부산진구,여행업,48635,1579
202508,부산진구,운송업,360169,837
202508,부산진구,의료웰니스업,444008,0
202508,북구,쇼핑업,8010000,17146
202508,북구,숙박업,16090,6870
202508,북구,식음료업,757337,0
202508,북구,여가서비스업,41548,4917
202508,북구,여행업,1182,0
202508,북구,운송업,534465,103
202508,북구,의료웰니스업,54972,0
202508,사상구,쇼핑업,1160000,7687
202508,사상구,숙박업,27153,6491
202508,사상구,식음료업,971252,0
202508,사상구,여가서비스업,63112,3209
202508,사상구,여행업,172,0
202508,사상구,운송업,1380000,467
202508,사상구,의료웰니스업,49408,1103
202508,사하구,쇼핑업,595572,17824
202508,사하구,숙박업,12817,4631
202508,사하구,식음료업,865466,0
202508,사하구,여가서비스업,52898,4597
202508,사하구,여행업,0,273
202508,사하구,운송업,649866,340
202508,사하구,의료웰니스업,60624,0
202508,서구,쇼핑업,390404,2235
202508,서구,숙박업,90991,4815
202508,서구,식음료업,592566,0
202508,서구,여가서비스업,82960,1530
202508,서구,여행업,2338,62
202508,서구,운송업,260819,0
202508,서구,의료웰니스업,25383,0
202508,수영구,쇼핑업,814918,3931
202508,수영구,숙박업,72716,8656
202508,수영구,식음료업,3150000,0
202508,수영구,여가서비스업,176395,878
202508,수영구,여행업,476,0
202508,수영구,운송업,283254,195
202508,수영구,의료웰니스업,138096,15
202508,연제구,쇼핑업,1640000,9702
202508,연제구,숙박업,21905,5383
202508,연제구,식음료업,1320000,0
202508,연제구,여가서비스업,49472,685
202508,연제구,여행업,1498,1589
202508,연제구,운송업,698330,127
202508,연제구,의료웰니스업,103435,0
202508,영도구,쇼핑업,193826,3193
202508,영도구,숙박업,27910,2531
202508,영도구,식음료업,526193,0
202508,영도구,여가서비스업,48708,1776
202508,영도구,여행업,86,0
202508,영도구,운송업,96341,0
202508,영도구,의료웰니스업,19670,3070
202508,중구,쇼핑업,1500000,32245
202508,중구,숙박업,63675,1370
202508,중구,식음료업,1820000,0
202508,중구,여가서비스업,49241,955
202508,중구,여행업,34521,0
202508,중구,운송업,37937,0
202508,중구,의료웰니스업,107057,0
202508,해운대구,쇼핑업,9470000,4020000
202508,해운대구,숙박업,1000000,107483
202508,해운대구,식음료업,4060000,0
202508,해운대구,여가서비스업,220087,15792
202508,해운대구,여행업,10100,2781
202508,해운대구,운송업,878561,324
202508,해운대구,의료웰니스업,235873,3662
202509,강서구,쇼핑업,1510000,17939
202509,강서구,숙박업,30205,2934
202509,강서구,식음료업,1130000,0
202509,강서구,여가서비스업,75121,2402
202509,강서구,여행업,3434,0
202509,강서구,운송업,4080000,5274
202509,강서구,의료웰니스업,38567,2081
202509,금정구,쇼핑업,822009,86495
202509,금정구,숙박업,15472,2710
202509,금정구,식음료업,1010000,0
202509,금정구,여가서비스업,143126,13499
202509,금정구,여행업,5619,0
202509,금정구,운송업,329506,439
202509,금정구,의료웰니스업,71533,7731
202509,기장군,쇼핑업,4650000,15955
202509,기장군,숙박업,316973,11868
202509,기장군,식음료업,1640000,0
202509,기장군,여가서비스업,332663,18188
202509,기장군,여행업,341,0
202509,기장군,운송업,802463,75
202509,기장군,의료웰니스업,52587,1993
202509,남구,쇼핑업,880668,9857
202509,남구,숙박업,62195,5768
202509,남구,식음료업,1010000,0
202509,남구,여가서비스업,76336,917
202509,남구,여행업,6007,0
202509,남구,운송업,1110000,136
202509,남구,의료웰니스업,83983,2981
202509,동구,쇼핑업,1020000,31069
202509,동구,숙박업,71417,1914
202509,동구,식음료업,986831,0
202509,동구,여가서비스업,76254,337
202509,동구,여행업,36967,505
202509,동구,운송업,632430,0
202509,동구,의료웰니스업,63441,0
202509,동래구,쇼핑업,1430000,115820
202509,동래구,숙박업,97181,32998
202509,동래구,식음료업,1570000,0
202509,동래구,여가서비스업,94067,4371
202509,동래구,여행업,3676,3034
202509,동래구,운송업,556031,641
202509,동래구,의료웰니스업,123475,4461
202509,부산진구,쇼핑업,3340000,510181
202509,부산진구,숙박업,139902,14033
202509,부산진구,식음료업,3420000,0
202509,부산진구,여가서비스업,178937,4988
202509,부산진구,여행업,39036,4418
202509,부산진구,운송업,316725,366
202509,부산진구,의료웰니스업,400795,0
202509,북구,쇼핑업,7480000,17612
202509,북구,숙박업,17745,5495
202509,북구,식음료업,677747,0
202509,북구,여가서비스업,37681,5139
202509,북구,운송업,509336,34
202509,북구,의료웰니스업,55636,0
202509,사상구,쇼핑업,1200000,6266
202509,사상구,숙박업,19579,4912
202509,사상구,식음료업,936889,0
202509,사상구,여가서비스업,54626,1593
202509,사상구,여행업,3264,0
202509,사상구,운송업,1290000,814
202509,사상구,의료웰니스업,50229,1111
202509,사하구,쇼핑업,654892,12010
202509,사하구,숙박업,11470,3541
202509,사하구,식음료업,775925,0
202509,사하구,여가서비스업,46081,2403
202509,사하구,운송업,587175,131
202509,사하구,의료웰니스업,64687,0
202509,서구,쇼핑업,376003,803
202509,서구,숙박업,57810,4533
202509,서구,식음료업,483732,0
202509,서구,여가서비스업,45620,539
202509,서구,여행업,3180,30
202509,서구,운송업,241913,0
202509,서구,의료웰니스업,19806,0
202509,수영구,쇼핑업,669228,2631
202509,수영구,숙박업,45784,4585
202509,수영구,식음료업,2220000,0
202509,수영구,여가서비스업,113057,694
202509,수영구,여행업,4702,0
202509,수영구,운송업,248693,495
202509,수영구,의료웰니스업,117430,88
202509,연제구,쇼핑업,1510000,9347
202509,연제구,숙박업,22599,3166
202509,연제구,식음료업,1200000,0
202509,연제구,여가서비스업,43742,1026
202509,연제구,여행업,3454,2725
202509,연제구,운송업,677477,104
202509,연제구,의료웰니스업,89489,0
202509,영도구,쇼핑업,189936,2026
202509,영도구,숙박업,43387,2234
202509,영도구,식음료업,402418,0
202509,영도구,여가서비스업,28635,914
202509,영도구,여행업,109,0
202509,영도구,운송업,76285,171
202509,영도구,의료웰니스업,18183,2289
202509,중구,쇼핑업,1450000,41079
202509,중구,숙박업,51736,1494
202509,중구,식음료업,1500000,0
202509,중구,여가서비스업,35458,772
202509,중구,여행업,71556,1876
202509,중구,운송업,29080,0
202509,중구,의료웰니스업,90652,0
202509,해운대구,쇼핑업,9050000,4210000
202509,해운대구,숙박업,624924,90286
202509,해운대구,식음료업,2730000,0
202509,해운대구,여가서비스업,136692,13172
202509,해운대구,여행업,17288,0
202509,해운대구,운송업,712158,571
202509,해운대구,의료웰니스업,209757,2857
202510,강서구,쇼핑업,1780000,33657
202510,강서구,숙박업,39519,3175
202510,강서구,식음료업,1320000,0
202510,강서구,여가서비스업,97610,2590
202510,강서구,여행업,4221,0
202510,강서구,운송업,4140000,5789
202510,강서구,의료웰니스업,40711,2173
202510,금정구,쇼핑업,893523,108108
202510,금정구,숙박업,17302,3909
202510,금정구,식음료업,1180000,0
202510,금정구,여가서비스업,164322,16265
202510,금정구,여행업,8970,0
202510,금정구,운송업,357920,348
202510,금정구,의료웰니스업,84286,12181
202510,기장군,쇼핑업,6900000,19493
202510,기장군,숙박업,390787,10184
202510,기장군,식음료업,2220000,0
202510,기장군,여가서비스업,430742,22821
202510,기장군,여행업,205,0
202510,기장군,운송업,910505,530
202510,기장군,의료웰니스업,62206,2824
202510,남구,쇼핑업,901932,14018
202510,남구,숙박업,121732,3665
202510,남구,식음료업,1140000,0
202510,남구,여가서비스업,99829,1547
202510,남구,여행업,586,0
202510,남구,운송업,1070000,267
202510,남구,의료웰니스업,82893,6061
202510,동구,쇼핑업,1160000,36048
202510,동구,숙박업,70252,2700
202510,동구,식음료업,1120000,0
202510,동구,여가서비스업,109915,47
202510,동구,여행업,43263,348
202510,동구,운송업,687915,20
202510,동구,의료웰니스업,81515,0
202510,동래구,쇼핑업,1520000,147115
202510,동래구,숙박업,132837,30780
202510,동래구,식음료업,1880000,0
202510,동래구,여가서비스업,88873,5642
202510,동래구,여행업,2290,1583
202510,동래구,운송업,577966,720
202510,동래구,의료웰니스업,127715,5913
202510,부산진구,쇼핑업,3780000,593118
202510,부산진구,숙박업,150104,11318
202510,부산진구,식음료업,3990000,0
202510,부산진구,여가서비스업,227947,6072
202510,부산진구,여행업,34031,534
202510,부산진구,운송업,327680,389
202510,부산진구,의료웰니스업,395488,0
202510,북구,쇼핑업,8760000,40041
202510,북구,숙박업,39110,7160
202510,북구,식음료업,852462,0
202510,북구,여가서비스업,47068,6951
202510,북구,여행업,5132,0
202510,북구,운송업,559726,364
202510,북구,의료웰니스업,54309,0
202510,사상구,쇼핑업,1210000,8188
202510,사상구,숙박업,31729,5052
202510,사상구,식음료업,1050000,0
202510,사상구,여가서비스업,62617,2586
202510,사상구,여행업,81,0
202510,사상구,운송업,1280000,305
202510,사상구,의료웰니스업,52479,1555
202510,사하구,쇼핑업,711767,27130
202510,사하구,숙박업,15415,5202
202510,사하구,식음료업,943527,0
202510,사하구,여가서비스업,54839,2833
202510,사하구,여행업,3028,0
202510,사하구,운송업,599679,104
202510,사하구,의료웰니스업,61056,0
202510,서구,쇼핑업,423306,2288
202510,서구,숙박업,106111,6873
202510,서구,식음료업,588908,0
202510,서구,여가서비스업,93173,1056
202510,서구,여행업,221,77
202510,서구,운송업,132999,269
202510,서구,의료웰니스업,39495,0
202510,수영구,쇼핑업,832731,4649
202510,수영구,숙박업,55995,4046
202510,수영구,식음료업,2750000,0
202510,수영구,여가서비스업,151368,1030
202510,수영구,여행업,2763,0
202510,수영구,운송업,264810,248
202510,수영구,의료웰니스업,115097,181
202510,연제구,쇼핑업,1610000,13821
202510,연제구,숙박업,24950,3944
202510,연제구,식음료업,1350000,0
202510,연제구,여가서비스업,56908,1078
202510,연제구,여행업,4081,0
202510,연제구,운송업,682979,738
202510,연제구,의료웰니스업,104686,0
202510,영도구,쇼핑업,219234,4070
202510,영도구,숙박업,41083,2001
202510,영도구,식음료업,556823,0
202510,영도구,여가서비스업,51779,1074
202510,영도구,여행업,30,0
202510,영도구,운송업,87909,730
202510,영도구,의료웰니스업,21775,4093
202510,중구,쇼핑업,1750000,51816
202510,중구,숙박업,65147,1583
202510,중구,식음료업,1970000,0
202510,중구,여가서비스업,56603,907
202510,중구,여행업,26478,0
202510,중구,운송업,33911,0
202510,중구,의료웰니스업,98773,0
202510,해운대구,쇼핑업,10100000,4270000
202510,해운대구,숙박업,819940,99627
202510,해운대구,식음료업,3580000,0
202510,해운대구,여가서비스업,190815,16166
202510,해운대구,여행업,6629,2859
202510,해운대구,운송업,853592,365
202510,해운대구,의료웰니스업,214314,3917
202511,강서구,쇼핑업,1620000,35801
202511,강서구,숙박업,32979,5427
202511,강서구,식음료업,1190000,0
202511,강서구,여가서비스업,86084,2796
202511,강서구,여행업,5396,0
202511,강서구,운송업,4780000,7179
202511,강서구,의료웰니스업,44693,3295
202511,금정구,쇼핑업,864334,115869
202511,금정구,숙박업,10504,2475
202511,금정구,식음료업,1090000,0
202511,금정구,여가서비스업,143254,10666
202511,금정구,여행업,13598,0
202511,금정구,운송업,365339,426
202511,금정구,의료웰니스업,78530,13005
202511,기장군,쇼핑업,6270000,12571
202511,기장군,숙박업,330254,16414
202511,기장군,식음료업,1800000,0
202511,기장군,여가서비스업,366649,20234
202511,기장군,운송업,910560,0
202511,기장군,의료웰니스업,63453,3350
202511,남구,쇼핑업,807633,13662
202511,남구,숙박업,124853,27793
202511,남구,식음료업,1040000,0
202511,남구,여가서비스업,81839,886
202511,남구,여행업,7757,0
202511,남구,운송업,1200000,34
202511,남구,의료웰니스업,139779,5035
202511,동구,쇼핑업,1170000,33892
202511,동구,숙박업,86481,1665
202511,동구,식음료업,1050000,0
202511,동구,여가서비스업,98479,258
202511,동구,여행업,39943,558
202511,동구,운송업,660271,145
202511,동구,의료웰니스업,83586,0
202511,동래구,쇼핑업,1330000,157503
202511,동래구,숙박업,119561,35460
202511,동래구,식음료업,1620000,0
202511,동래구,여가서비스업,78645,4920
202511,동래구,여행업,12133,5635
202511,동래구,운송업,580317,103
202511,동래구,의료웰니스업,133132,5313
202511,부산진구,쇼핑업,3920000,687523
202511,부산진구,숙박업,154513,18707
202511,부산진구,식음료업,3660000,0
202511,부산진구,여가서비스업,179437,4068
202511,부산진구,여행업,48214,3700
202511,부산진구,운송업,333302,427
202511,부산진구,의료웰니스업,387593,0
202511,북구,쇼핑업,7800000,42551
202511,북구,숙박업,14510,9186
202511,북구,식음료업,729369,0
202511,북구,여가서비스업,33632,6451
202511,북구,여행업,3433,0
202511,북구,운송업,576114,287
202511,북구,의료웰니스업,54249,0
202511,사상구,쇼핑업,1110000,8195
202511,사상구,숙박업,28112,3991
202511,사상구,식음료업,965648,0
202511,사상구,여가서비스업,52378,1585
202511,사상구,여행업,1063,0
202511,사상구,운송업,1290000,253
202511,사상구,의료웰니스업,50134,1637
202511,사하구,쇼핑업,618841,23963
202511,사하구,숙박업,11239,4239
202511,사하구,식음료업,811855,0
202511,사하구,여가서비스업,45512,1656
202511,사하구,여행업,993,0
202511,사하구,운송업,712640,278
202511,사하구,의료웰니스업,60851,0
202511,서구,쇼핑업,363586,1498
202511,서구,숙박업,82962,4796
202511,서구,식음료업,506267,0
202511,서구,여가서비스업,58661,732
202511,서구,여행업,383,2
202511,서구,운송업,144381,95
202511,서구,의료웰니스업,22727,0
202511,수영구,쇼핑업,750011,5549
202511,수영구,숙박업,57852,5067
202511,수영구,식음료업,2390000,0
202511,수영구,여가서비스업,122239,1038
202511,수영구,여행업,5715,0
202511,수영구,운송업,246947,252
202511,수영구,의료웰니스업,116216,35
202511,연제구,쇼핑업,1450000,11472
202511,연제구,숙박업,19852,3343
202511,연제구,식음료업,1300000,0
202511,연제구,여가서비스업,43438,184
202511,연제구,여행업,3128,0
202511,연제구,운송업,665931,16
202511,연제구,의료웰니스업,96641,0
202511,영도구,쇼핑업,174927,3381
202511,영도구,숙박업,26227,2302
202511,영도구,식음료업,427652,0
202511,영도구,여가서비스업,42149,876
202511,영도구,여행업,22,0
202511,영도구,운송업,81794,245
202511,영도구,의료웰니스업,17914,4056
202511,중구,쇼핑업,1660000,53352
202511,중구,숙박업,67229,1230
202511,중구,식음료업,1710000,0
202511,중구,여가서비스업,39280,670
202511,중구,여행업,32333,0
202511,중구,운송업,34025,0
202511,중구,의료웰니스업,103837,0
202511,해운대구,쇼핑업,10600000,5030000
202511,해운대구,숙박업,638333,116702
202511,해운대구,식음료업,3070000,0
202511,해운대구,여가서비스업,136185,13398
202511,해운대구,여행업,13258,1169
202511,해운대구,운송업,791032,1246
202511,해운대구,의료웰니스업,207782,4270
202512,강서구,쇼핑업,1680000,31115
202512,강서구,숙박업,32364,2780
202512,강서구,식음료업,1320000,0
202512,강서구,여가서비스업,66560,3404
202512,강서구,여행업,4394,0
202512,강서구,운송업,5430000,6986
202512,강서구,의료웰니스업,47168,3155
202512,금정구,쇼핑업,813821,102724
202512,금정구,숙박업,12152,3730
202512,금정구,식음료업,1130000,0
202512,금정구,여가서비스업,122315,13005
202512,금정구,여행업,22700,53
202512,금정구,운송업,370918,292
202512,금정구,의료웰니스업,80553,9857
202512,기장군,쇼핑업,5440000,21758
202512,기장군,숙박업,460268,13646
202512,기장군,식음료업,1930000,0
202512,기장군,여가서비스업,292733,14239
202512,기장군,여행업,2659,0
202512,기장군,운송업,914318,85
202512,기장군,의료웰니스업,72752,4499
202512,남구,쇼핑업,764221,14466
202512,남구,숙박업,136954,10586
202512,남구,식음료업,1110000,0
202512,남구,여가서비스업,77463,1385
202512,남구,여행업,1324,0
202512,남구,운송업,1260000,0
202512,남구,의료웰니스업,313821,24967
202512,동구,쇼핑업,1110000,33521
202512,동구,숙박업,63741,2139
202512,동구,식음료업,1110000,0
202512,동구,여가서비스업,62957,6
202512,동구,여행업,39038,13
202512,동구,운송업,758349,51
202512,동구,의료웰니스업,78593,0
202512,동래구,쇼핑업,1360000,133821
202512,동래구,숙박업,132263,36494
202512,동래구,식음료업,1860000,0
202512,동래구,여가서비스업,84053,6090
202512,동래구,여행업,1616,3190
202512,동래구,운송업,522924,77
202512,동래구,의료웰니스업,141818,6276
202512,부산진구,쇼핑업,3790000,640662
202512,부산진구,숙박업,171990,35304
202512,부산진구,식음료업,4180000,0
202512,부산진구,여가서비스업,211358,6800
202512,부산진구,여행업,37949,7228
202512,부산진구,운송업,378556,305
202512,부산진구,의료웰니스업,424403,0
202512,북구,쇼핑업,7800000,31350
202512,북구,숙박업,13845,5181
202512,북구,식음료업,799917,0
202512,북구,여가서비스업,34150,6985
202512,북구,여행업,244,0
202512,북구,운송업,577780,0
202512,북구,의료웰니스업,57265,0
202512,사상구,쇼핑업,1110000,6271
202512,사상구,숙박업,27431,3679
202512,사상구,식음료업,1060000,0
202512,사상구,여가서비스업,58815,3413
202512,사상구,운송업,1390000,342
202512,사상구,의료웰니스업,57677,1690
202512,사하구,쇼핑업,634356,22712
202512,사하구,숙박업,11396,4467
202512,사하구,식음료업,871105,0
202512,사하구,여가서비스업,50172,4460
202512,사하구,운송업,784631,63
202512,사하구,의료웰니스업,60182,4
202512,서구,쇼핑업,402325,1582
202512,서구,숙박업,89687,7863
202512,서구,식음료업,523566,0
202512,서구,여가서비스업,45979,401
202512,서구,여행업,5,31
202512,서구,운송업,150966,0
202512,서구,의료웰니스업,24505,0
202512,수영구,쇼핑업,767663,8119
202512,수영구,숙박업,48585,4072
202512,수영구,식음료업,2640000,0
202512,수영구,여가서비스업,132261,1952
202512,수영구,여행업,5958,0
202512,수영구,운송업,252805,78
202512,수영구,의료웰니스업,120147,159
202512,연제구,쇼핑업,1490000,10479
202512,연제구,숙박업,19271,2711
202512,연제구,식음료업,1470000,0
202512,연제구,여가서비스업,49770,934
202512,연제구,여행업,898,0
202512,연제구,운송업,702565,123
202512,연제구,의료웰니스업,108124,0
202512,영도구,쇼핑업,178442,4049
202512,영도구,숙박업,19650,1542
202512,영도구,식음료업,459896,0
202512,영도구,여가서비스업,38720,832
202512,영도구,여행업,866,0
202512,영도구,운송업,83838,0
202512,영도구,의료웰니스업,19767,4747
202512,중구,쇼핑업,1780000,46301
202512,중구,숙박업,57269,2797
202512,중구,식음료업,2020000,0
202512,중구,여가서비스업,49764,804
202512,중구,여행업,46100,0
202512,중구,운송업,39561,0
202512,중구,의료웰니스업,109317,0
202512,해운대구,쇼핑업,11400000,5000000
202512,해운대구,숙박업,875269,217416
202512,해운대구,식음료업,3490000,0
202512,해운대구,여가서비스업,162993,15104
202512,해운대구,여행업,13183,344
202512,해운대구,운송업,778226,2277
202512,해운대구,의료웰니스업,222712,4821
202601,강서구,쇼핑업,1710000,24010
202601,강서구,숙박업,32438,5252
202601,강서구,식음료업,1330000,0
202601,강서구,여가서비스업,65393,2754
202601,강서구,여행업,5833,0
202601,강서구,운송업,4990000,7661
202601,강서구,의료웰니스업,46037,3659
202601,금정구,쇼핑업,787621,90237
202601,금정구,숙박업,9767,4332
202601,금정구,식음료업,1040000,0
202601,금정구,여가서비스업,106369,8583
202601,금정구,여행업,4488,1760
202601,금정구,운송업,354582,0
202601,금정구,의료웰니스업,78734,9509
202601,기장군,쇼핑업,4840000,35645
202601,기장군,숙박업,349681,11474
202601,기장군,식음료업,1970000,0
202601,기장군,여가서비스업,204703,9756
202601,기장군,여행업,1072,0
202601,기장군,운송업,848889,0
202601,기장군,의료웰니스업,58162,5809
202601,남구,쇼핑업,865712,11583
202601,남구,숙박업,145064,10917
202601,남구,식음료업,1060000,0
202601,남구,여가서비스업,64071,1252
202601,남구,여행업,3189,0
202601,남구,운송업,1240000,0
202601,남구,의료웰니스업,76784,4881
202601,동구,쇼핑업,1140000,28403
202601,동구,숙박업,57015,1760
202601,동구,식음료업,1080000,0
202601,동구,여가서비스업,46380,26
202601,동구,여행업,27434,0
202601,동구,운송업,810624,69
202601,동구,의료웰니스업,99829,0
202601,동래구,쇼핑업,1380000,112369
202601,동래구,숙박업,175253,51127
202601,동래구,식음료업,1760000,0
202601,동래구,여가서비스업,79941,4117
202601,동래구,여행업,4064,3699
202601,동래구,운송업,514759,71
202601,동래구,의료웰니스업,133833,6059
202601,부산진구,쇼핑업,3640000,569309
202601,부산진구,숙박업,139416,23807
202601,부산진구,식음료업,4050000,0
202601,부산진구,여가서비스업,207685,4962
202601,부산진구,여행업,28937,3807
202601,부산진구,운송업,357560,26
202601,부산진구,의료웰니스업,400668,0
202601,북구,쇼핑업,8490000,26028
202601,북구,숙박업,11622,5971
202601,북구,식음료업,761648,0
202601,북구,여가서비스업,36492,4873
202601,북구,여행업,1159,0
202601,북구,운송업,561317,160
202601,북구,의료웰니스업,49292,0
202601,사상구,쇼핑업,1210000,4670
202601,사상구,숙박업,25901,3326
202601,사상구,식음료업,986986,0
202601,사상구,여가서비스업,56400,1997
202601,사상구,여행업,29,10
202601,사상구,운송업,1390000,488
202601,사상구,의료웰니스업,40745,2206
202601,사하구,쇼핑업,613919,13974
202601,사하구,숙박업,11939,5101
202601,사하구,식음료업,837548,0
202601,사하구,여가서비스업,42339,2840
202601,사하구,여행업,1372,0
202601,사하구,운송업,756404,80
202601,사하구,의료웰니스업,59793,0
202601,서구,쇼핑업,390744,1883
202601,서구,숙박업,71292,4951
202601,서구,식음료업,480587,0
202601,서구,여가서비스업,56211,405
202601,서구,여행업,0,45
202601,서구,운송업,126045,0
202601,서구,의료웰니스업,25944,0
202601,수영구,쇼핑업,745980,5245
202601,수영구,숙박업,47218,5551
202601,수영구,식음료업,2560000,0
202601,수영구,여가서비스업,136877,2084
202601,수영구,여행업,8805,160
202601,수영구,운송업,259769,0
202601,수영구,의료웰니스업,116234,171
202601,연제구,쇼핑업,1590000,9894
202601,연제구,숙박업,17314,4838
202601,연제구,식음료업,1380000,0
202601,연제구,여가서비스업,50509,1399
202601,연제구,여행업,3554,321
202601,연제구,운송업,657401,316
202601,연제구,의료웰니스업,89349,0
202601,영도구,쇼핑업,179901,4482
202601,영도구,숙박업,14619,5282
202601,영도구,식음료업,441746,0
202601,영도구,여가서비스업,43810,1138
202601,영도구,여행업,53,0
202601,영도구,운송업,73319,0
202601,영도구,의료웰니스업,25518,5743
202601,중구,쇼핑업,1600000,39670
202601,중구,숙박업,61710,1859
202601,중구,식음료업,1880000,0
202601,중구,여가서비스업,40058,842
202601,중구,여행업,55972,0
202601,중구,운송업,39657,0
202601,중구,의료웰니스업,95901,0
202601,해운대구,쇼핑업,11800000,5410000
202601,해운대구,숙박업,719690,185136
202601,해운대구,식음료업,3320000,0
202601,해운대구,여가서비스업,167127,12367
202601,해운대구,여행업,13192,0
202601,해운대구,운송업,726033,449
202601,해운대구,의료웰니스업,216805,4036
202602,강서구,쇼핑업,1620000,19517
202602,강서구,숙박업,27789,4340
202602,강서구,식음료업,1210000,0
202602,강서구,여가서비스업,72982,2548
202602,강서구,여행업,3580,0
202602,강서구,운송업,4500000,6836
202602,강서구,의료웰니스업,39870,3330
202602,금정구,쇼핑업,760415,78039
202602,금정구,숙박업,9600,3626
