행정구명,사업장명,업태구분명,영업상태명,인허가일자,폐업일자,도로명주소,지번주소,경도,위도
수영구,더블루호스텔,숙박업(생활),폐업,201802,201907,"부산광역시 수영구 광안해변로370번길 7, 해수월드 6층 (민락동)",부산광역시 수영구 민락동 110-14 해수월드,129.133556,35.15587435
수영구,누리호스텔,숙박업(생활),영업,201801,,"부산광역시 수영구 남천바다로33번길 86, 7층 (광안동)",부산광역시 수영구 광안동 197-34,129.1165911,35.15174813
수영구,마레파티하우스,숙박업(생활),영업,201712,,"부산광역시 수영구 민락수변로7번길 20, 2,7층 (민락동)",부산광역시 수영구 민락동 181-150,129.1248064,35.15530288
해운대구,더크립24,숙박업(생활),영업,201712,,"부산광역시 해운대구 해운대해변로359번길 27, 승훈빌딩 3~4층층 (중동)",부산광역시 해운대구 중동 1256-4 승훈빌딩 3~4층,129.1684005,35.1648835
해운대구,더크립56,숙박업(생활),폐업,201712,202606,"부산광역시 해운대구 해운대해변로359번길 27, 승훈빌딩 5~6층 (중동)",부산광역시 해운대구 중동 1256-4 승훈빌딩 5~6층,129.1684005,35.1648835
중구,넘버25시그니처호텔 대청점,관광호텔,영업,201712,,부산광역시 중구 대청로 107 (대청동2가),부산광역시 중구 대청동2가 7-1,129.0316853,35.10311908
해운대구,브라운도트호텔 송정점,관광호텔,영업,201712,,부산광역시 해운대구 송정광어골로 30 (송정동),부산광역시 해운대구 송정동 422-13,129.1972349,35.17878941
수영구,레드하우스,숙박업(생활),영업,201712,,"부산광역시 수영구 민락본동로11번길 79, 1-2층 (민락동)",부산광역시 수영구 민락동 182-4,129.1245814,35.15653596
해운대구,마마 게스트하우스 해운대점,숙박업 기타,영업,201712,,"부산광역시 해운대구 중동1로 40, 2층 (중동)",부산광역시 해운대구 중동 1394-228 2층,129.1632387,35.16202553
해운대구,센텀프리미어호텔,일반호텔,폐업,201711,202206,부산광역시 해운대구 센텀1로 17 (우동),부산광역시 해운대구 우동 1521 센텀프리미어호텔,129.1315947,35.16693706
해운대구,갱이하우스,숙박업(생활),영업,201711,,"부산광역시 해운대구 해운대해변로359번길 27, 7층 (중동)",부산광역시 해운대구 중동 1256-4 7층,129.1684005,35.1648835
부산진구,미호재 서면점,숙박업(생활),영업,201711,,부산광역시 부산진구 서전로10번길 22-7 (부전동),부산광역시 부산진구 부전동 156-50,129.0598627,35.15696047
해운대구,펀웨이브(FUNWAVE)게스트하우스,숙박업 기타,영업,201710,,"부산광역시 해운대구 중동1로 11-1, 3층 (우동)",부산광역시 해운대구 우동 601-15,129.1612748,35.16382409
해운대구,욜로미니(yolo mini),숙박업 기타,폐업,201710,202301,부산광역시 해운대구 송정중앙로36번길 5 (송정동),부산광역시 해운대구 송정동 251-2,129.2040735,35.18187368
수영구,딥슬립호스텔,숙박업(생활),폐업,201710,201909,"부산광역시 수영구 수영로 663, 2층 (광안동)",부산광역시 수영구 광안동 1078-4,129.1143108,35.16499172
수영구,(주)우리모두브라보 호텔1,관광호텔,영업,201710,,"부산광역시 수영구 광안해변로 203, 4~10층 (광안동)",부산광역시 수영구 광안동 196-3,129.1173761,35.15250082
수영구,광안리가,숙박업(생활),영업,201710,,"부산광역시 수영구 광안해변로 247-1, 5~8층 (민락동)",부산광역시 수영구 민락동 178-15,129.1209824,35.15509189
해운대구,마린케이풀빌라,숙박업(생활),영업,201709,,부산광역시 해운대구 송정광어골로 3 (송정동),부산광역시 해운대구 송정동 159-5,129.1992022,35.18061131
동구,온팍스 레지던스,숙박업(생활),폐업,201709,202408,"부산광역시 동구 중앙대로196번길 16-12, 3층 (초량동)",부산광역시 동구 초량동 1203-14,129.0405251,35.1131878
동구,브라운도트호텔(부산역),일반호텔,영업,201709,,"부산광역시 동구 중앙대로209번길 27, 브라운도트호텔 (초량동)",부산광역시 동구 초량동 444-3 브라운도트호텔,129.0384454,35.11629696
수영구,타임모텔,여관업,영업,201709,,"부산광역시 수영구 수영로 708-1, 2~4층 (광안동)",부산광역시 수영구 광안동 50-16,129.1169457,35.16765437
수영구,호텔프리마베라 in Busan,숙박업(생활),영업,201709,,"부산광역시 수영구 광안해변로278번길 42, 오션브릿지 A동 11,12층 (민락동)",부산광역시 수영구 민락동 181-154 오션브릿지,129.12452,35.15396447
해운대구,송정 해수락,숙박업(생활),영업,201709,,부산광역시 해운대구 송정해변로 8-17 (송정동),부산광역시 해운대구 송정동 265,129.2043509,35.18148817
수영구,No25호스텔,숙박업(생활),영업,201709,,"부산광역시 수영구 광안해변로284번길 16, 1~2층 (민락동)",부산광역시 수영구 민락동 181-177,129.1248464,35.15520248
연제구,더킹호텔,관광호텔,영업,201709,,"부산광역시 연제구 과정로 161, 2~10층 (연산동)",부산광역시 연제구 연산동 417-3,129.1068383,35.18591159
중구,호텔 모모,일반호텔,영업,201709,,"부산광역시 중구 용미길9번길 6-9, 2~8층 (남포동1가)",부산광역시 중구 남포동1가 35-1 2~8층,129.0354598,35.09673269
중구,골든 하우스,숙박업(생활),폐업,201709,201712,"부산광역시 중구 흑교로17번길 18, 5~9층 (부평동4가)",부산광역시 중구 부평동4가 24-16 5~9층,129.0233648,35.10115794
수영구,뉴시즈 광안 호텔,관광호텔,영업,201708,,"부산광역시 수영구 민락본동로 12-4, 2~9층 (민락동)",부산광역시 수영구 민락동 121-8,129.1287056,35.15764385
중구,비엔비 펜션(BnB),숙박업 기타,영업,201708,,부산광역시 중구 대청로126번길 34 (동광동2가),부산광역시 중구 동광동2가 11-46,129.0343315,35.10000645
중구,스탠포드호텔 부산,관광호텔,영업,201708,,"부산광역시 중구 구덕로 53, 2~15층 (남포동5가)",부산광역시 중구 남포동5가 56-1,129.0299208,35.0979169
사상구,M타이모텔,여관업,영업,201708,,"부산광역시 사상구 광장로81번길 51, 2~4층 (괘법동)",부산광역시 사상구 괘법동 272-22 2~4층,128.9841636,35.16464945
수영구,에이치에비뉴(H-AVENUE)광안리점,관광호텔,영업,201708,,"부산광역시 수영구 민락수변로 29, 11~12층 (민락동)",부산광역시 수영구 민락동 181-223,129.1247215,35.15328369
중구,호텔콘트,일반호텔,영업,201708,,부산광역시 중구 용두산길 12 (대청동2가),부산광역시 중구 대청동2가 30-17 1~8층,129.0314107,35.10187009
수영구,브라운도트호텔,관광호텔,폐업,201708,201709,"부산광역시 수영구 광안해변로278번길 42, A동 11,12,14층 (민락동)",부산광역시 수영구 민락동 181-154,129.12452,35.15396447
중구,케이 친구(K친구),숙박업(생활),폐업,201707,202304,부산광역시 중구 광복로49번길 38 (대청동2가),부산광역시 중구 대청동2가 23-3,129.0304783,35.10257526
해운대구,오게스트앤미니호텔,숙박업 기타,영업,201707,,"부산광역시 해운대구 구남로8번길 11, 2~3층 (우동)",부산광역시 해운대구 우동 540-12 2~3층,129.1585953,35.16262206
해운대구,카이브 부산송정3호점,숙박업(생활),영업,201707,,부산광역시 해운대구 송정광어골로 67 (송정동),부산광역시 해운대구 송정동 442-5,129.1964908,35.17542892
부산진구,엘라,숙박업(생활),영업,201707,,"부산광역시 부산진구 전포대로223번길 10-1, 2층 (전포동)",부산광역시 부산진구 전포동 671-11,129.0646096,35.15671847
중구,(주)센트럴파크호텔 부산,일반호텔,영업,201707,,부산광역시 중구 해관로 20 (중앙동1가),부산광역시 중구 중앙동1가 22-7,129.0359501,35.10050078
수영구,몰디브호텔,숙박업(생활),영업,201707,,"부산광역시 수영구 광남로 29, 3층 (남천동)",부산광역시 수영구 남천동 27-23,129.1106362,35.1455359
해운대구,(주)블루비치호텔,일반호텔,폐업,201707,202405,부산광역시 해운대구 청사포로128번길 40 (중동),부산광역시 해운대구 중동 598,129.1907437,35.16029374
해운대구,라마다 앙코르 해운대 호텔,일반호텔,영업,201707,,부산광역시 해운대구 구남로 9 (우동),부산광역시 해운대구 우동 603-19,129.1596081,35.16329804
수영구,안리하우스 광안,숙박업(생활),영업,201707,,"부산광역시 수영구 민락수변로 13, 2층 (민락동)",부산광역시 수영구 민락동 181-141,129.1241348,35.15472163
기장군,아난티 앳 부산 코브 호텔,관광호텔,영업,201706,,"부산광역시 기장군 기장읍 기장해안로 268-32, 2층~10층",부산광역시 기장군 기장읍 시랑리 704-1,129.2283654,35.19785566
수영구,커플라운지 호스텔,숙박업(생활),폐업,201706,202102,"부산광역시 수영구 광안해변로 237, 6~8층 601,701,801호 (민락동)",부산광역시 수영구 민락동 179-11 테마타워,129.1199279,35.15473545
수영구,보나트리호텔(BONA TREE HOTEL),관광호텔,영업,201706,,"부산광역시 수영구 광안해변로284번길 3, 지하1~지상8층 (민락동)",부산광역시 수영구 민락동 181-90,129.1250482,35.15566084
해운대구,에스스테이,숙박업(생활),영업,201706,,부산광역시 해운대구 송정중앙로36번길 42 (송정동),부산광역시 해운대구 송정동 329-1,129.2021087,35.18141287
해운대구,아크블루호텔(ARK BLUE HOTEL),숙박업(생활),영업,201706,,"부산광역시 해운대구 해운대해변로209번가길 25, 2,9층 (우동)",부산광역시 해운대구 우동 648-9,129.1565552,35.15959575
중구,24게스트하우스 남포역,숙박업(생활),폐업,201706,202011,부산광역시 중구 구덕로 9-1 (남포동1가),부산광역시 중구 남포동1가 22-3,129.0345677,35.09757852
해운대구,스테이하우스,숙박업 기타,폐업,201706,201906,"부산광역시 해운대구 구남로21번길 11-14, 1~2층 (우동)",부산광역시 해운대구 우동 548-37 1~2층,129.1604217,35.16281972
동구,싱글싱글,숙박업(생활),영업,201706,,"부산광역시 동구 초량중로 18-1, 1-4층 (초량동)",부산광역시 동구 초량동 597-8,129.0368113,35.11369871
수영구,루크하우스,숙박업(생활),영업,201706,,"부산광역시 수영구 남천바다로 31-1, 7~8층 (광안동, AK빌딩)",부산광역시 수영구 광안동 203-18,129.1140304,35.14874159
해운대구,아크블루 호텔,일반호텔,영업,201705,,부산광역시 해운대구 해운대해변로209번가길 25 (우동),부산광역시 해운대구 우동 648-9,129.1565552,35.15959575
기장군,아난티펜트하우스해운대,숙박업(생활),영업,201705,,"부산광역시 기장군 기장읍 기장해안로 268-31, 지하3~지상10층",부산광역시 기장군 기장읍 시랑리 704 지하3층~지상10층,129.2286577,35.19958999
부산진구,케이 서면점,숙박업 기타,영업,201704,,"부산광역시 부산진구 신천대로62번길 44, 4층~5층 (부전동)",부산광역시 부산진구 부전동 232-16 4층~5층,129.0585784,35.15269917
중구,하루애 호텔,여관업,영업,201704,,부산광역시 중구 부평2길 20-8 (부평동1가),부산광역시 중구 부평동1가 30-19 외 1필지,129.0268718,35.10022716
수영구,브라운도트 호텔,관광호텔,영업,201704,,부산광역시 수영구 남천바다로33번길 31 (광안동),부산광역시 수영구 광안동 202-4,129.1147895,35.14981569
해운대구,신라스테이 해운대,관광호텔,영업,201704,,"부산광역시 해운대구 해운대로570번길 46, 2~15층 (우동)",부산광역시 해운대구 우동 626-9,129.1597113,35.16044262
중구,책앤아웃 호스텔,관광호텔,영업,201703,,부산광역시 중구 초량중로 8-1 (영주동),부산광역시 중구 영주동 20-10,129.0363547,35.11280811
동구,엘레펀트하우스(Elephant House),숙박업(생활),폐업,201703,201808,"부산광역시 동구 초량중로 13-2 (초량동, 3층,4층)","부산광역시 동구 초량동 1057-6 3층,4층",129.0363933,35.11344448
남구,송백빌,숙박업(생활),폐업,201703,201808,부산광역시 남구 유엔평화로3번길 37 (대연동),부산광역시 남구 대연동 1729-7,129.0940511,35.13476919
사상구,버튼호텔 사상점,일반호텔,영업,201703,,부산광역시 사상구 사상로211번길 22-4 (괘법동),부산광역시 사상구 괘법동 526-25,128.9826657,35.16407972
동구,소호스텔,숙박업(생활),영업,201703,,"부산광역시 동구 중앙대로226번길 3-2 (초량동, 4-6층, 7층 일부)","부산광역시 동구 초량동 1197-6 4-6층, 7층일부",129.0416497,35.11707354
동래구,대성관온천호텔,여관업,영업,201702,,"부산광역시 동래구 금강로124번길 19, 4~7층 (온천동)",부산광역시 동래구 온천동 215-1,129.0811306,35.21958644
해운대구,비타민송,숙박업(생활),폐업,201702,201909,"부산광역시 해운대구 송정중앙로36번길 56, 1~2층 (송정동)",부산광역시 해운대구 송정동 325-1 1~2층,129.201413,35.18119002
수영구,온더베이 스테이,숙박업(생활),영업,201702,,"부산광역시 수영구 광안로62번길 1, 3~4층 (광안동)",부산광역시 수영구 광안동 192-1,129.1187136,35.1545545
중구,(주)아이에이치엠 호텔포레 프리미어 남포지점,일반호텔,영업,201702,,부산광역시 중구 구덕로 54-1 (남포동5가),부산광역시 중구 남포동5가 8-1,129.0297112,35.09838211
북구,편한게스트하우스,숙박업 기타,폐업,201702,201811,"부산광역시 북구 만덕대로 84 (덕천동, 4층 일부)",부산광역시 북구 덕천동 387-7,129.0140808,35.21204917
부산진구,시크릿,여관업,폐업,201702,201707,부산광역시 부산진구 서면로 16 (부전동),부산광역시 부산진구 부전동 534-1,129.0581845,35.15201697
동래구,대성관호텔,여관업,폐업,201702,201702,"부산광역시 동래구 금강로124번길 19, 4~7층 (온천동)",부산광역시 동래구 온천동 215-1,129.0811306,35.21958644
수영구,HY리얼티,숙박업 기타,영업,201702,,"부산광역시 수영구 광안해변로290번길 6, 2,7층 (민락동)",부산광역시 수영구 민락동 181-91,129.1252307,35.15583724
기장군,더원호텔,여관업,영업,201701,,"부산광역시 기장군 정관읍 산단2로 31-4, 1~3층",부산광역시 기장군 정관읍 달산리 1049-13,129.1843219,35.31643914
동구,디노호텔,일반호텔,영업,201701,,부산광역시 동구 초량로13번길 73 (초량동),부산광역시 동구 초량동 509,129.0388241,35.11584144
해운대구,이너피스,숙박업(생활),영업,201701,,부산광역시 해운대구 송정광어골로82번길 16 (송정동),부산광역시 해운대구 송정동 444-9,129.195758,35.17423788
중구,24 게스트하우스 자갈치,숙박업(생활),폐업,201701,202202,부산광역시 중구 구덕로 87-1 (남포동6가),부산광역시 중구 남포동6가 113-1,129.026403,35.09681495
수영구,스테이히얼(stay here),숙박업(생활),영업,201701,,"부산광역시 수영구 광안해변로295번길 4-11, 2~4층 (민락동)",부산광역시 수영구 민락동 181-52,129.1260318,35.15712406
중구,반달호텔,관광호텔,영업,201701,,부산광역시 중구 해관로 79-1 (중앙동4가),부산광역시 중구 중앙동4가 52-8,129.035185,35.10607561
수영구,하운드호텔,관광호텔,영업,201701,,"부산광역시 수영구 남천바다로33번길 12, 지상 1~8층 (광안동)",부산광역시 수영구 광안동 204-5,129.1145069,35.14890811
부산진구,아르반호텔,일반호텔,폐업,201612,202009,"부산광역시 부산진구 중앙대로691번길 32, 4층 (부전동)",부산광역시 부산진구 부전동 517-60,129.0572428,35.15468905
수영구,호텔 마린뷰,숙박업(생활),영업,201612,,"부산광역시 수영구 광안해변로278번길 42, B동 11~12층 (민락동)",부산광역시 수영구 민락동 181-154,129.12452,35.15396447
중구,케이게스트하우스 남포,숙박업(생활),영업,201612,,부산광역시 중구 남포길 40-2 (남포동2가),부산광역시 중구 남포동2가 36-22,129.0330498,35.09801922
동구,르이데아호텔,일반호텔,영업,201611,,부산광역시 동구 중앙대로180번길 16-10 (초량동),부산광역시 동구 초량동 1213-9,129.040108,35.11212728
중구,소유호텔,일반호텔,영업,201611,,"부산광역시 중구 대청로126번길 23 (동광동2가, 동남빌딩)",부산광역시 중구 동광동2가 16-5,129.0343144,35.10084716
해운대구,송정 카라반 펜션,숙박업(생활),영업,201611,,부산광역시 해운대구 송정중앙로6번길 180 (송정동),부산광역시 해운대구 송정동 437-7,129.1967732,35.17663469
중구,더로컬,숙박업 기타,폐업,201611,202103,부산광역시 중구 중구로44번길 19-1 (신창동1가),부산광역시 중구 신창동1가 32-3,129.0299767,35.10191655
동구,케이게스트하우스부산역(K-GuestHouse Busan Station),숙박업(생활),폐업,201611,202101,"부산광역시 동구 중앙대로236번길 7-5, 2,3층 (초량동)","부산광역시 동구 초량동 1194-9 2,3층",129.0423463,35.11806316
부산진구,부산 트레블 타이,숙박업(생활),폐업,201611,202306,부산광역시 부산진구 서면로68번길 52 (부전동),부산광역시 부산진구 부전동 242-13,129.0582366,35.15469401
남구,하운드호텔 대연점,일반호텔,영업,201611,,부산광역시 남구 유엔평화로4번길 34 (대연동),부산광역시 남구 대연동 1751-16,129.0899445,35.13458593
부산진구,24게스트하우스 서면점,여관업,폐업,201610,202605,"부산광역시 부산진구 신천대로62번길 46, 3~4층 (부전동)",부산광역시 부산진구 부전동 232-15,129.0585794,35.15281769
기장군,브라운도트호텔,관광호텔,영업,201610,,"부산광역시 기장군 정관읍 산단1로 98-31, 1~8층",부산광역시 기장군 정관읍 달산리 1049-5,129.1817089,35.3160871
중구,이지스테이(EZSTAY),숙박업(생활),영업,201610,,부산광역시 중구 광복로67번길 30-13 (광복동2가),부산광역시 중구 광복동3가 5-51,129.0314963,35.09979493
해운대구,25th호스텔,숙박업(생활),폐업,201610,202104,"부산광역시 해운대구 송정광어골로 29, 3층 (송정동)",부산광역시 해운대구 송정동 313-10,129.1979103,35.17847241
수영구,어반하우스,숙박업(생활),영업,201610,,"부산광역시 수영구 민락수변로7번길 16, 6층 (민락동)",부산광역시 수영구 민락동 181-149,129.1245618,35.15524901
수영구,B612호스텔(B612 Hostel),숙박업(생활),폐업,201610,202204,"부산광역시 수영구 광안해변로 179, 6층 (광안동)",부산광역시 수영구 광안동 200-4,129.1157665,35.15059728
사상구,프리미엄아바호텔,여관업,영업,201609,,"부산광역시 사상구 새벽로223번길 26, 1~9층 (괘법동)",부산광역시 사상구 괘법동 559-4,128.9828259,35.16147302
해운대구,스테이안,숙박업(생활),영업,201609,,부산광역시 해운대구 해운대로 107 (재송동),부산광역시 해운대구 재송동 1071-27,129.1212664,35.18764702
동구,(주)브라운도트호텔범일,일반호텔,영업,201608,,부산광역시 동구 중앙대로 528 (범일동),부산광역시 동구 범일동 62-741,129.0569594,35.14026682
해운대구,에이치 모먼트 펜션 A,숙박업 기타,영업,201607,,"부산광역시 해운대구 송정해변로 4, 3~5층 (송정동)",부산광역시 해운대구 송정동 288-1 3~5층,129.2053326,35.18127599
연제구,포시즌게스트하우스,숙박업(생활),폐업,201607,201908,"부산광역시 연제구 월드컵대로 152, 15층 (연산동)",부산광역시 연제구 연산동 1127-7 15층,129.0798794,35.18697791
해운대구,송정아토 호스텔,숙박업(생활),영업,201607,,"부산광역시 해운대구 송정강변로 23, 2~4층 (송정동)",부산광역시 해운대구 송정동 195-3,129.2053677,35.1835731
동래구,라세느모텔,여관업,폐업,201607,202012,부산광역시 동래구 차밭골로20번길 48 (온천동),부산광역시 동래구 온천동 186-5,129.0813533,35.21780246
기장군,호텔라움,여관업,영업,201607,,부산광역시 기장군 정관읍 산단1로 98-17,부산광역시 기장군 정관읍 달산리 1049-3,129.18097,35.31609873
해운대구,스테이모어호스텔,숙박업(생활),폐업,201607,202410,부산광역시 해운대구 송정광어골로 88 (송정동),부산광역시 해운대구 송정동 445-5,129.1962949,35.17373407
중구,지엔비 호텔,일반호텔,영업,201607,,부산광역시 중구 흑교로 19 (부평동3가),부산광역시 중구 부평동3가 40-5,129.0248159,35.10124365
해운대구,제이게스트하우스,숙박업 기타,폐업,201607,201805,"부산광역시 해운대구 해운대로570번길 37-1, 2~4층 (우동)",부산광역시 해운대구 우동 634-15 2~4층,129.1580972,35.16038399
사상구,소르젠떼비지니스호텔,관광호텔,영업,201607,,"부산광역시 사상구 광장로81번길 55, 1~8층 (괘법동)",부산광역시 사상구 괘법동 272-26,128.9839882,35.16487193
중구,엠유,일반호텔,영업,201607,,부산광역시 중구 대청로126번길 36 (동광동2가),부산광역시 중구 동광동2가 11-6,129.0342431,35.09990943
남구,르이데아호텔,일반호텔,영업,201607,,부산광역시 남구 유엔평화로 35 (대연동),부산광역시 남구 대연동 889-4,129.0924201,35.13190202
부산진구,주안,숙박업(생활),영업,201607,,"부산광역시 부산진구 범일로131번길 61, 2~4층 (범천동)",부산광역시 부산진구 범천동 881-60,129.0585479,35.14399576
사하구,J(제이)  모텔,여관업,폐업,201606,202011,부산광역시 사하구 사하로 201-3 (괴정동),부산광역시 사하구 괴정동 970-27,128.9927458,35.09948574
중구,게스트하우스 시나몬트리,숙박업 기타,폐업,201606,202312,"부산광역시 중구 용미길9번길 6, 2~4층 (남포동1가)",부산광역시 중구 남포동1가 36-1,129.0354247,35.09684277
해운대구,소노문 해운대,관광호텔,영업,201606,,"부산광역시 해운대구 해운대해변로237번길 12 (우동, 1층(일부), 3~18층,20층)","부산광역시 해운대구 우동 629-3 1층(일부),3~18층,20층",129.1579596,35.15992191
해운대구,부띠크 엘리시아,일반호텔,영업,201606,,"부산광역시 해운대구 구남로 49, 엘리시아 (중동)",부산광역시 해운대구 중동 1392-26 엘리시아,129.1621772,35.1601635
해운대구,할매온천힐링센터,숙박업 기타,영업,201605,,"부산광역시 해운대구 중동2로10번길 7, 2층 (일부)호 (중동)",부산광역시 해운대구 중동 1373-10 2층(일부),129.1648761,35.1632085
사상구,루이스호텔,일반호텔,영업,201605,,부산광역시 사상구 사상로211번길 14-6 (괘법동),부산광역시 사상구 괘법동 526-50,128.9829805,35.16406125
사상구,루이스호텔,일반호텔,영업,201605,,부산광역시 사상구 사상로211번길 14-8 (괘법동),부산광역시 사상구 괘법동 526-49,128.98289,35.16417548
수영구,블루아트게스트하우스,숙박업 기타,폐업,201605,201704,"부산광역시 수영구 민락본동로11번길 21, 2층 (민락동)",부산광역시 수영구 민락동 140-5,129.1273803,35.15759862
해운대구,캔버스(CANVAS),숙박업(생활),영업,201605,,부산광역시 해운대구 해운대해변로197번길 13 (우동),부산광역시 해운대구 우동 762-2,129.152663,35.1591496
해운대구,더 베이 게스트하우스,숙박업 기타,폐업,201604,202011,"부산광역시 해운대구 구남로41번길 19-1, 2~3층 (중동)",부산광역시 해운대구 중동 1394-245 2~3층,129.1620302,35.1614508
수영구,켄트호텔 광안리,숙박업(생활),영업,201604,,"부산광역시 수영구 광안해변로 229, 5~14층 (광안동)",부산광역시 수영구 광안동 192-7 외2필지,129.1191403,35.15423427
부산진구,더블린 호텔,여관업,영업,201604,,부산광역시 부산진구 가야대로784번길 56-12 (부전동),부산광역시 부산진구 부전동 519-21,129.0566051,35.15508315
해운대구,아이엠 레지던스,숙박업 기타,폐업,201604,202112,"부산광역시 해운대구 구남로8번길 31, 1층, 5~7층 (우동)","부산광역시 해운대구 우동 638-4 1층, 5~7층",129.1578243,35.16213064
수영구,라메르 광안 스테이,숙박업(생활),영업,201603,,"부산광역시 수영구 남천바다로33번길 15, 1~6층 (광안동)",부산광역시 수영구 광안동 203-4,129.1143267,35.14919297
해운대구,해운대 펜트하우스,숙박업(생활),영업,201603,,"부산광역시 해운대구 중동1로 17, 8층 (중동)",부산광역시 해운대구 중동 1394-15 8층,129.1618632,35.1635247
중구,호텔 토브,관광호텔,영업,201602,,부산광역시 중구 백산길 15 (동광동3가),부산광역시 중구 동광동3가 14,129.0346643,35.10153711
연제구,시애틀비호텔,관광호텔,영업,201601,,"부산광역시 연제구 거제천로154번길 42, 시애틀비 호텔 1~10층 (연산동)",부산광역시 연제구 연산동 1255-4 시애틀비 호텔,129.0789021,35.1863018
기장군,기장호텔,여관업,영업,201601,,부산광역시 기장군 기장읍 차성남로 57,부산광역시 기장군 기장읍 대라리 126-8 9호,129.2144745,35.24139662
해운대구,토요코인 부산 해운대Ⅱ,관광호텔,영업,201601,,부산광역시 해운대구 해운대해변로237번길 5 (우동),부산광역시 해운대구 우동 648-2,129.1573807,35.159539
동구,온정스테이,숙박업 기타,영업,201601,,"부산광역시 동구 중앙대로196번길 16-12, 5층 (초량동)",부산광역시 동구 초량동 1203-14 5층,129.0405251,35.1131878
중구,부산게스트하우스 숨 가로수길점,숙박업 기타,폐업,201601,202107,부산광역시 중구 해관로 36 (중앙동2가),부산광역시 중구 중앙동2가 15-4,129.035884,35.10202027
동구,미호재 부산역점,숙박업(생활),영업,201601,,"부산광역시 동구 중앙대로214번길 3-4, 삼보빌딩 3층일부 4,5층 (초량동)",부산광역시 동구 초량동 1200-8 삼보빌딩,129.0412801,35.11638729
해운대구,모네의 여름,숙박업(생활),영업,201512,,부산광역시 해운대구 송정광어골로 65 (송정동),부산광역시 해운대구 송정동 442-4,129.1964599,35.17560676
해운대구,하루가테라스해운대,숙박업(생활),영업,201512,,"부산광역시 해운대구 해운대로594번가길 47, 5층 (우동, 엘리시아부설주차장)",부산광역시 해운대구 우동 635-9 엘리시아부설주차장 5층,129.1589956,35.16064433
해운대구,에스씨 헬싱키 호텔(SC HELSINKI HOTEL),일반호텔,폐업,201512,202112,부산광역시 해운대구 구남로12번길 32 (우동),부산광역시 해운대구 우동 638-3,129.1579395,35.16198345
부산진구,아르반호텔,일반호텔,폐업,201512,202006,"부산광역시 부산진구 중앙대로691번길 32, 씨엔티빌딩 3층,8~13층 층 301,801,901,1001,1101,1201,130호 (부전동)","부산광역시 부산진구 부전동 517-60 씨엔티빌딩 3층,8~13층",129.0572428,35.15468905
해운대구,베니키아호텔 해운대,관광호텔,영업,201511,,"부산광역시 해운대구 해운대해변로 317, 4~19층 (중동)",부산광역시 해운대구 중동 1398-23 4~19층,129.1648254,35.16226
해운대구,부산송정,숙박업(생활),영업,201511,,부산광역시 해운대구 송정중앙로39번길 3 (송정동),부산광역시 해운대구 송정동 203-13,129.2045537,35.1823701
부산진구,티알티호텔(TRT HOTEL),관광호텔,영업,201511,,"부산광역시 부산진구 부전로 33-1, 3~7층 (부전동)",부산광역시 부산진구 부전동 526-18 3~7층,129.055817,35.15322838
동구,민트 파라다이스,숙박업(생활),폐업,201510,202306,부산광역시 동구 대영로239번길 20 (초량동),부산광역시 동구 초량동 604-1,129.0372839,35.11306348
동구,파밀리에 게스트하우스,숙박업(생활),폐업,201510,201511,"부산광역시 동구 중앙대로214번길 3-4, 4,5층 (초량동)","부산광역시 동구 초량동 1200-8 4,5층",129.0412801,35.11638729
동구,베스트인시티호텔,관광호텔,폐업,201510,202212,부산광역시 동구 고관로 7 (초량동),부산광역시 동구 초량동 48-1,129.0414658,35.12033238
중구,제이모텔,여관업,영업,201510,,부산광역시 중구 남포길 12-2 (남포동5가),부산광역시 중구 남포동5가 6-3,129.0301004,35.0986821
해운대구,비치스테이,숙박업 기타,영업,201510,,"부산광역시 해운대구 구남로41번길 46, 2~5층 (중동)",부산광역시 해운대구 중동 1394-2 2~5층,129.1630445,35.16214444
중구,폭시호텔,여관업,영업,201510,,부산광역시 중구 중앙대로41번길 24 (동광동3가),부산광역시 중구 동광동3가 47-4,129.0337943,35.10094473
중구,게스트하우스 나우,숙박업(생활),폐업,201510,201803,부산광역시 중구 흑교로71번길 20 (보수동3가),부산광역시 중구 보수동3가 29-3,129.0220863,35.10479562
사상구,크라운별장,숙박업 기타,영업,201510,,"부산광역시 사상구 사상로243번길 9, 2~3층 (괘법동)",부산광역시 사상구 괘법동 524-4 2~3층,,
중구,하늘섬 게스트하우스,숙박업 기타,폐업,201509,202203,부산광역시 중구 광복로97번길 14 (동광동1가),부산광역시 중구 동광동1가 6-7,129.0354176,35.09986094
수영구,광안숲,숙박업 기타,영업,201509,,"부산광역시 수영구 광남로 106, 3층 (광안동)",부산광역시 수영구 광안동 199-12,129.1155436,35.15122382
서구,99.9 호텔,여관업,영업,201509,,부산광역시 서구 송도해변로 205 (암남동),부산광역시 서구 암남동 171-16 외2필지,129.021982,35.07941229
해운대구,J.SUN 호스텔,숙박업(생활),영업,201509,,"부산광역시 해운대구 우동1로20번길 5, 1,2층 (우동)",부산광역시 해운대구 우동 532-25,129.1570103,35.16384603
해운대구,베스트웨스턴 해운대호텔,일반호텔,영업,201509,,"부산광역시 해운대구 구남로 42, 2층일부,3~15층 (중동)",부산광역시 해운대구 중동 1391-42,129.1611624,35.16045539
