행정구명,사업장명,업태구분명,영업상태명,상세영업상태명,인허가일자,폐업일자,도로명주소,지번주소,경도,위도
부산진구,경성여관호텔(HOTEL),여관업,영업/정상,영업,200305,,부산광역시 부산진구 서면문화로 26 (부전동),,129.05632889,35.15970602
부산진구,경일장여관,여관업,영업/정상,영업,198805,,부산광역시 부산진구 신천대로 200 (부암동),,129.05057567,35.15962353
부산진구,고궁모텔,여관업,영업/정상,영업,198504,,부산광역시 부산진구 가야대로703번가길 6 (당감동),,129.04877278,35.1574272
부산진구,고상 서면점,숙박업(생활),영업/정상,영업,202605,,"부산광역시 부산진구 새싹로 26-1, 3층 (부전동)",,129.05740743,35.16016395
부산진구,국제장여관,숙박업(생활),영업/정상,영업,202410,,"부산광역시 부산진구 부전로140번길 15, 1~3층 (부전동)",,129.05729544,35.16117979
부산진구,굿데이큐브 서면 캡슐호텔,숙박업 기타,영업/정상,영업,202604,,"부산광역시 부산진구 서면로 47, 빅보이타워 4층 (부전동)",,129.05754044,35.1549379
부산진구,그랑호텔,여관업,영업/정상,영업,198511,,부산광역시 부산진구 중앙대로680번가길 12-5 (부전동),,129.06110894,35.15411123
부산진구,그린비 호텔,여관업,영업/정상,영업,200308,,부산광역시 부산진구 부전로20번길 35 (부전동),,129.05654636,35.15355933
부산진구,기역기역스테이,숙박업(생활),영업/정상,영업,202507,,"부산광역시 부산진구 전포대로224번길 5, 3층 (전포동)",,129.06582036,35.1566064
부산진구,김치 게스트하우스,여관업,영업/정상,영업,200404,,부산광역시 부산진구 황령대로7번길 20-8 (범천동),,129.06031665,35.14833901
부산진구,나무늘보 호텔 서면점,일반호텔,영업/정상,영업,200306,,부산광역시 부산진구 신천대로62번길 10 (부전동),,129.05861001,35.15113268
