영업상태,점포명,업종대분류,업종중분류,업종명,행정구,인허가일,폐업일,경도,위도
폐업,찜앤찜청학동,외식,한식음식점,한식 일반 음식점업,동래구,201902,202305,129.0880073,35.20279949
폐업,바로닭발 모라점,외식,한식음식점,한식 일반 음식점업,사상구,201901,202304,128.9936462,35.19143486
폐업,무한리필 통큰조개구이,외식,한식음식점,한식 일반 음식점업,수영구,201901,202301,129.1238225,35.15553654
폐업,범천집목구이,외식,분식전문점,기타 간이 음식점업,부산진구,201901,202305,129.0617251,35.15714282
폐업,스시카부,외식,일식음식점,일식 음식점업,북구,202008,202302,129.0105853,35.20999772
폐업,찜해랑,외식,분식전문점,기타 간이 음식점업,사하구,201811,202301,128.9834379,35.1029451
폐업,속시원해대구탕,외식,한식음식점,한식 일반 음식점업,서구,201812,202303,129.0176977,35.11907839
폐업,데이지,외식,분식전문점,기타 간이 음식점업,강서구,201811,202302,128.9234852,35.09568251
폐업,오빠막창 명지신호점,외식,한식음식점,한식 일반 음식점업,강서구,201811,202302,128.897986,35.08748675
폐업,거기서,외식,호프·간이주점,기타 주점업,기장군,201811,202304,129.1655665,35.33499325
폐업,명륜진사갈비,외식,한식음식점,한식 일반 음식점업,해운대구,201811,202305,129.1307701,35.19690536
폐업,아시안밥,외식,분식전문점,기타 간이 음식점업,연제구,201811,202305,129.0852608,35.1796446
폐업,다보성,외식,한식음식점,한식 일반 음식점업,기장군,200302,202301,129.2244087,35.22828162
폐업,귀한손 손두부,외식,한식음식점,한식 일반 음식점업,부산진구,201102,202303,129.0604908,35.1435555
폐업,소도둑당감점,외식,한식음식점,한식 일반 음식점업,부산진구,200901,202305,129.027155,35.16814165
폐업,끼니식당,외식,한식음식점,한식 일반 음식점업,기장군,200409,202301,129.2228217,35.23884186
폐업,대변식당,외식,한식음식점,한식 일반 음식점업,기장군,200411,202301,129.2281736,35.22601101
폐업,행복한빅마마삼겹,외식,한식음식점,한식 일반 음식점업,기장군,200412,202301,129.2173578,35.2479116
폐업,장터대게,외식,한식음식점,한식 일반 음식점업,기장군,200006,202303,129.2157884,35.24392021
폐업,월내부성맛가,외식,한식음식점,한식 일반 음식점업,기장군,200201,202302,129.2769805,35.3260624
영업/정상,카츠의 하루,외식,분식전문점,기타 간이 음식점업,사하구,202205,,128.9641256,35.11320521
영업/정상,Real 닭꼬치 명지점,외식,분식전문점,기타 간이 음식점업,강서구,202206,,128.9102608,35.09356177
영업/정상,뮤직카페본라이브,외식,분식전문점,기타 간이 음식점업,수영구,202205,,129.1211647,35.15515932
영업/정상,오슬로우,외식,분식전문점,기타 간이 음식점업,기장군,202205,,129.177872,35.32256146
영업/정상,맛골감자탕,외식,한식음식점,한식 일반 음식점업,강서구,202206,,128.9534275,35.17963456
영업/정상,토다이유 부산명지점1,외식,양식음식점,서양식 음식점업,강서구,202205,,128.9116637,35.09284152
영업/정상,토다이유 부산명지점2,외식,양식음식점,서양식 음식점업,강서구,202205,,128.9116637,35.09284152
영업/정상,영도맥주,외식,분식전문점,기타 간이 음식점업,영도구,202204,,129.0687217,35.07516735
영업/정상,오프루틴(OFF ROUTINE),외식,분식전문점,기타 간이 음식점업,동구,202206,,129.0348065,35.12283655
영업/정상,주식회사큰집기장멸치국수 범일점,외식,한식음식점,한식 일반 음식점업,동구,202206,,129.0622813,35.14083052
영업/정상,소소리,외식,일식음식점,일식 음식점업,부산진구,202204,,129.0679005,35.15928642
영업/정상,치킨에 진심인 사람들,외식,한식음식점,한식 일반 음식점업,부산진구,202206,,129.0672811,35.15982027
영업/정상,고상,외식,한식음식점,한식 일반 음식점업,부산진구,202206,,129.0679253,35.15609277
영업/정상,꼬치황제,외식,분식전문점,기타 간이 음식점업,사하구,202205,,128.9688136,35.10835393
영업/정상,호식이두마리치킨 신평점,외식,분식전문점,기타 간이 음식점업,사하구,202205,,128.9784577,35.09255748
영업/정상,24시 따로해장국,외식,분식전문점,기타 간이 음식점업,사하구,202205,,128.968519,35.08241945
영업/정상,나뭇잎 마을,외식,일식음식점,일식 음식점업,서구,202204,,129.0206584,35.10713158
영업/정상,아너스골프다이닝,외식,분식전문점,기타 간이 음식점업,남구,202204,,129.0995195,35.13679543
영업/정상,도쿄라멘 기장점,외식,분식전문점,기타 간이 음식점업,기장군,202206,,129.2169799,35.25406532
영업/정상,반하다 식당,외식,분식전문점,기타 간이 음식점업,사하구,202205,,128.9669023,35.11589435
영업/정상,와따그램,외식,분식전문점,기타 간이 음식점업,사하구,202205,,128.9669023,35.11589435
영업/정상,다온,외식,한식음식점,한식 일반 음식점업,금정구,202206,,129.0864517,35.26320161
영업/정상,디노이 레스토랑,외식,양식음식점,서양식 음식점업,금정구,202206,,129.0905431,35.24646268
영업/정상,커피한잔,외식,한식음식점,한식 일반 음식점업,중구,202206,,129.0360952,35.11236199
영업/정상,부산설렁탕,외식,한식음식점,한식 일반 음식점업,중구,202206,,129.0255886,35.10245536
영업/정상,삼바리 남포점,외식,한식음식점,한식 일반 음식점업,중구,202206,,129.0258713,35.09995791
영업/정상,통영사백장어,외식,한식음식점,한식 일반 음식점업,해운대구,202206,,129.1315881,35.17295622
영업/정상,행복반찬,외식,한식음식점,한식 일반 음식점업,금정구,202205,,129.1121928,35.22052938
영업/정상,몽작,외식,한식음식점,한식 일반 음식점업,영도구,202205,,129.0360622,35.08470783
영업/정상,콴도,외식,분식전문점,기타 간이 음식점업,영도구,202205,,129.0562316,35.09430808
영업/정상,개금 골목포차,외식,분식전문점,기타 간이 음식점업,부산진구,202206,,129.0250904,35.15003341
영업/정상,구백구십(990)한줄애김밥 범일점,외식,분식전문점,기타 간이 음식점업,부산진구,202206,,129.0587657,35.14480145
영업/정상,맛있는인생,외식,한식음식점,한식 일반 음식점업,금정구,202205,,129.0864773,35.23557209
영업/정상,다국적식탁,외식,한식음식점,한식 일반 음식점업,금정구,202205,,129.0864773,35.23557209
영업/정상,하나돈까스 부곡점,외식,한식음식점,한식 일반 음식점업,금정구,202205,,129.0902058,35.2405198
영업/정상,버텍스(VERTEX),외식,한식음식점,한식 일반 음식점업,부산진구,202205,,129.0703796,35.16962842
영업/정상,바닷가,외식,일식음식점,일식 음식점업,동래구,202206,,129.0783638,35.2163828
영업/정상,삼냥제과,외식,분식전문점,기타 간이 음식점업,남구,202206,,129.111286,35.11193993
영업/정상,힐링서프,외식,분식전문점,기타 간이 음식점업,사하구,202205,,128.9658745,35.04845273
영업/정상,시골 순두부 짬뽕,외식,중식음식점,중식 음식점업,사하구,202205,,128.9956457,35.10128386
영업/정상,남해집,외식,한식음식점,한식 일반 음식점업,해운대구,202205,,129.1226101,35.20827301
영업/정상,삼거리횟집,외식,일식음식점,일식 음식점업,영도구,202205,,129.0720484,35.07688731
영업/정상,우리할매떡볶이 일광기장점,외식,분식전문점,기타 간이 음식점업,기장군,202206,,129.2240109,35.26518467
영업/정상,타코비 돼지게티 부산시청점,외식,한식음식점,한식 일반 음식점업,연제구,202204,,129.0733195,35.18357841
영업/정상,지우분식,외식,분식전문점,기타 간이 음식점업,동래구,202205,,129.0806299,35.21685744
영업/정상,비비큐 부산교대점,외식,호프·간이주점,기타 주점업,연제구,202205,,129.0719973,35.19627046
폐업,장보고찜,외식,한식음식점,한식 일반 음식점업,기장군,199803,202304,129.212629,35.21744156
영업/정상,밀떡상회,외식,한식음식점,한식 일반 음식점업,남구,202204,,129.0914616,35.14067164
영업/정상,한점초밥,외식,일식음식점,일식 음식점업,동구,202112,,129.0447313,35.12286372
영업/정상,시오카제,외식,분식전문점,기타 간이 음식점업,해운대구,202205,,129.143755,35.15514768
영업/정상,진강정(부산센터점),외식,호프·간이주점,기타 주점업,기장군,202205,,129.1693473,35.33543106
영업/정상,애플꼬마김밥 일광신도시점,외식,한식음식점,한식 일반 음식점업,기장군,202205,,129.2214395,35.26077525
영업/정상,대성 푸줏간,외식,한식음식점,한식 일반 음식점업,중구,202205,,129.035196,35.10245424
영업/정상,국순만,외식,중식음식점,중식 음식점업,수영구,202204,,129.1101868,35.17234103
영업/정상,스테파니,외식,양식음식점,서양식 음식점업,수영구,202204,,129.1315663,35.155738
영업/정상,코펜하겐(CPH),외식,일식음식점,일식 음식점업,수영구,202204,,129.1142065,35.15103744
영업/정상,인뎁스(In Depth),외식,양식음식점,서양식 음식점업,금정구,202204,,129.0873485,35.21892299
폐업,장안밀면오리전문점,외식,한식음식점,한식 일반 음식점업,기장군,199711,202304,129.2544581,35.34859203
폐업,낙지마을,외식,양식음식점,서양식 음식점업,기장군,200104,202301,129.2180209,35.23678642
영업/정상,베리풀,외식,분식전문점,기타 간이 음식점업,부산진구,202205,,129.0646547,35.16040554
영업/정상,힙컵,외식,분식전문점,기타 간이 음식점업,중구,202206,,129.0289668,35.10044909
영업/정상,오오키니,외식,일식음식점,일식 음식점업,중구,202206,,129.0376111,35.10656529
영업/정상,행복한식당,외식,한식음식점,한식 일반 음식점업,남구,202206,,129.0945237,35.11619692
영업/정상,헤이위치(Heywich),외식,양식음식점,서양식 음식점업,금정구,202206,,129.0875761,35.21925959
영업/정상,제이든,외식,분식전문점,기타 간이 음식점업,부산진구,202204,,129.0609149,35.15472221
영업/정상,원카츠 정관점,외식,일식음식점,일식 음식점업,기장군,202205,,129.1759506,35.32181998
영업/정상,명돈,외식,분식전문점,기타 간이 음식점업,강서구,202205,,128.9032709,35.08068098
영업/정상,운해초밥,외식,일식음식점,일식 음식점업,사하구,202204,,128.9760699,35.09105827
영업/정상,준,외식,분식전문점,기타 간이 음식점업,부산진구,202205,,129.0544458,35.15806766
영업/정상,루나(LUNA),외식,양식음식점,서양식 음식점업,수영구,202205,,129.1131829,35.16696094
영업/정상,솔티독,외식,양식음식점,서양식 음식점업,수영구,202205,,129.1320745,35.15473378
영업/정상,태봉수산 온천천점,외식,일식음식점,일식 음식점업,동래구,202205,,129.099356,35.19283071
영업/정상,별장군찜닭,외식,한식음식점,한식 일반 음식점업,금정구,202205,,129.0865458,35.25567066
영업/정상,히더(hither),외식,분식전문점,기타 간이 음식점업,북구,202205,,129.0105294,35.21084096
영업/정상,홍대개미 사상점,외식,한식음식점,한식 일반 음식점업,사상구,202205,,128.9845865,35.16296978
영업/정상,하루 스시라멘,외식,한식음식점,한식 일반 음식점업,연제구,202205,,129.0975892,35.18896887
영업/정상,봉수상회,외식,한식음식점,한식 일반 음식점업,연제구,202205,,129.0754926,35.18683828
영업/정상,올리버 다이너,외식,양식음식점,서양식 음식점업,영도구,202104,,129.0592569,35.08973541
영업/정상,지니프레쉬 수정점,외식,한식음식점,한식 일반 음식점업,동구,202205,,129.0459189,35.12864909
영업/정상,어썸(경성대부경대점),외식,분식전문점,기타 간이 음식점업,남구,202205,,129.1020805,35.1366675
영업/정상,금돼지식당,외식,한식음식점,한식 일반 음식점업,부산진구,202205,,129.0223386,35.15594781
영업/정상,위대한밥상,외식,한식음식점,한식 일반 음식점업,부산진구,202205,,129.0263734,35.15253306
영업/정상,야타이 수,외식,분식전문점,기타 간이 음식점업,부산진구,202205,,129.0608748,35.15711636
영업/정상,하업트(HAUPT),외식,분식전문점,기타 간이 음식점업,부산진구,202205,,129.0662145,35.15751475
영업/정상,김복남맥주 서면아이파크점,외식,호프·간이주점,기타 주점업,부산진구,202205,,129.0699711,35.15585406
영업/정상,고향이그리워,외식,한식음식점,한식 일반 음식점업,부산진구,202205,,129.0581407,35.15562513
영업/정상,론도테이블,외식,양식음식점,서양식 음식점업,부산진구,202205,,129.0706456,35.17530542
영업/정상,자갈치맛집24시,외식,한식음식점,한식 일반 음식점업,중구,202205,,129.0272905,35.09640299
영업/정상,해바라기식당,외식,한식음식점,한식 일반 음식점업,연제구,202205,,129.0932821,35.17394129
영업/정상,카페부자(CAFE BUZA),외식,양식음식점,서양식 음식점업,동래구,202205,,129.0679552,35.20673716
